,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
360,Wed Jan 22 18:42:59 +0000 2020,1220054265751724033,1220054265751724033,@zaruk @Stanford @drvandanashiva :-) A great article but I am not sure an undergrad student carries enough weight when it comes to what the science community in arguably America's top science school feels.,False,"[33, 205]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220053481026982e+18,1220053481026981888,44584492.0,44584492,zaruk,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'zaruk', 'name': 'The Risk-Monger', 'id': 44584492, 'id_str': '44584492', 'indices': [0, 6]}, {'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [7, 16]}, {'screen_name': 'drvandanashiva', 'name': 'Dr. Vandana Shiva', 'id': 80811754, 'id_str': '80811754', 'indices': [17, 32]}]",[],en,recent,17352760,17352760,Hank Campbell,HankCampbell,,"Founder of the nonprofit Science 2.0, the world's largest science writing community. Our sites have been read by 300 million people, but my tweets are all mine.",https://t.co/4Vs4iSGuSt,"[{'url': 'https://t.co/4Vs4iSGuSt', 'expanded_url': 'http://www.science20.com', 'display_url': 'science20.com', 'indices': [0, 23]}]",[],False,3496,297,204,Thu Nov 13 00:27:54 +0000 2008,2636,,,True,True,243,,False,False,False,0A0B0B,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1202032356179054592/e-4MfIMm_normal.jpg,https://pbs.twimg.com/profile_images/1202032356179054592/e-4MfIMm_normal.jpg,https://pbs.twimg.com/profile_banners/17352760/1403591064,0084B4,BDDCAD,DDFFCC,333333,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,Wed Jan 22 18:41:15 +0000 2020,1220053831892885504,1220053831892885504,@theNASciences @mcxfrank @Stanford congrats @mcxfrank 🥳,False,"[35, 55]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220051092228186e+18,1220051092228186114,2293415520.0,2293415520,theNASciences,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'theNASciences', 'name': 'NatlAcad of Sciences', 'id': 2293415520, 'id_str': '2293415520', 'indices': [0, 14]}, {'screen_name': 'mcxfrank', 'name': 'Michael C. Frank', 'id': 598904227, 'id_str': '598904227', 'indices': [15, 24]}, {'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [25, 34]}, {'screen_name': 'mcxfrank', 'name': 'Michael C. Frank', 'id': 598904227, 'id_str': '598904227', 'indices': [44, 53]}]",[],en,recent,4891021393,4891021393,Tobias Gerstenberg,tobigerstenberg,"Stanford, CA",Tea drinking assistant professor in cognitive psychology @Stanford.,https://t.co/4f5ugb7X4q,"[{'url': 'https://t.co/4f5ugb7X4q', 'expanded_url': 'http://cicl.stanford.edu', 'display_url': 'cicl.stanford.edu', 'indices': [0, 23]}]",[],False,1282,487,12,Thu Feb 11 03:58:11 +0000 2016,1608,,,False,False,297,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/697635351934808064/AVLNTdb5_normal.jpg,https://pbs.twimg.com/profile_images/697635351934808064/AVLNTdb5_normal.jpg,https://pbs.twimg.com/profile_banners/4891021393/1455164379,91D2FA,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,Wed Jan 22 18:40:41 +0000 2020,1220053687982264320,1220053687982264320,@theNASciences @mcxfrank @Stanford Congratulations @mcxfrank!!!,False,"[35, 63]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220051092228186e+18,1220051092228186114,2293415520.0,2293415520,theNASciences,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'theNASciences', 'name': 'NatlAcad of Sciences', 'id': 2293415520, 'id_str': '2293415520', 'indices': [0, 14]}, {'screen_name': 'mcxfrank', 'name': 'Michael C. Frank', 'id': 598904227, 'id_str': '598904227', 'indices': [15, 24]}, {'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [25, 34]}, {'screen_name': 'mcxfrank', 'name': 'Michael C. Frank', 'id': 598904227, 'id_str': '598904227', 'indices': [51, 60]}]",[],en,recent,907165994245816320,907165994245816320,Nora Maria Raschle,NoraMRaschle,"Basel, Switzerland","Developmental neuroscientist, pro science, hobby illustrator, Asst. Prof, mom #emotions #language & #brain #development #childhood #education #cartoons #MRI",https://t.co/m4RSstczlG,"[{'url': 'https://t.co/m4RSstczlG', 'expanded_url': 'http://www.bornascientist.com', 'display_url': 'bornascientist.com', 'indices': [0, 23]}]",[],False,1012,526,26,Mon Sep 11 08:56:42 +0000 2017,1608,,,False,False,1149,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1123172244895739904/o2oQJCMp_normal.jpg,https://pbs.twimg.com/profile_images/1123172244895739904/o2oQJCMp_normal.jpg,https://pbs.twimg.com/profile_banners/907165994245816320/1515353477,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,Wed Jan 22 18:34:23 +0000 2020,1220052103495700480,1220052103495700480,"Are any @Stanford scientists willing to give a statement about activist philosopher @drvandanashiva, famous for farmers are rapists and fertilizers are WMDs rhetoric, speaking to a student group tomorrow?",False,"[0, 204]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [8, 17]}, {'screen_name': 'drvandanashiva', 'name': 'Dr. Vandana Shiva', 'id': 80811754, 'id_str': '80811754', 'indices': [84, 99]}]",[],en,recent,17352760,17352760,Hank Campbell,HankCampbell,,"Founder of the nonprofit Science 2.0, the world's largest science writing community. Our sites have been read by 300 million people, but my tweets are all mine.",https://t.co/4Vs4iSGuSt,"[{'url': 'https://t.co/4Vs4iSGuSt', 'expanded_url': 'http://www.science20.com', 'display_url': 'science20.com', 'indices': [0, 23]}]",[],False,3496,297,204,Thu Nov 13 00:27:54 +0000 2008,2636,,,True,True,243,,False,False,False,0A0B0B,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1202032356179054592/e-4MfIMm_normal.jpg,https://pbs.twimg.com/profile_images/1202032356179054592/e-4MfIMm_normal.jpg,https://pbs.twimg.com/profile_banners/17352760/1403591064,0084B4,BDDCAD,DDFFCC,333333,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,Wed Jan 22 18:32:42 +0000 2020,1220051680366071815,1220051680366071815,@JAHartmus @Society4Science @Regeneron @BroadcomSTEM @StanfordEng @Stanford Thank you so much!! :),False,"[76, 98]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2200511482724803e+18,1220051148272480257,8.910289094411141e+17,891028909441114113,JAHartmus,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'JAHartmus', 'name': 'Julie Hartmus', 'id': 891028909441114113, 'id_str': '891028909441114113', 'indices': [0, 10]}, {'screen_name': 'Society4Science', 'name': 'Society for Science', 'id': 126664186, 'id_str': '126664186', 'indices': [11, 27]}, {'screen_name': 'Regeneron', 'name': 'Regeneron', 'id': 23077762, 'id_str': '23077762', 'indices': [28, 38]}, {'screen_name': 'BroadcomSTEM', 'name': 'Broadcom Foundation', 'id': 1566329018, 'id_str': '1566329018', 'indices': [39, 52]}, {'screen_name': 'StanfordEng', 'name': 'Stanford Engineering', 'id': 19425169, 'id_str': '19425169', 'indices': [53, 65]}, {'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [66, 75]}]",[],en,recent,909166093662654464,909166093662654464,Annie Ostojic,AOstojic23,"Indiana, USA",Innovator | Stanford 2024 | Forbes 30Under30 | RegeneronSTS Finalist '20 | Governor’s STEM '19 | BCM Samueli '15 | Intel ISEF ‘17 | Arrow Electronics Intern ‘19,,,[],False,247,340,2,Sat Sep 16 21:24:23 +0000 2017,5163,,,False,False,172,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1087204795574824960/oeO_oJFP_normal.jpg,https://pbs.twimg.com/profile_images/1087204795574824960/oeO_oJFP_normal.jpg,https://pbs.twimg.com/profile_banners/909166093662654464/1558655973,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,Wed Jan 22 17:08:26 +0000 2020,1220030473423839232,1220030473423839232,@Stanford U: @StarbucksNews: USA 🇱🇷 romantic love | a Popular day for couples to Be Together | Buy in Advance =  Valentine's Day Cards + Red ❤️ Hearts + Flowers + Chocolate Candy | Your Lover (wife or girlfriend) is your Valentine | FEBRUARY 14th - SHOP NOW &amp; BE READY (Advanced),False,"[0, 283]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,18036441.0,18036441,Stanford,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [0, 9]}, {'screen_name': 'StarbucksNews', 'name': 'Starbucks News', 'id': 67725628, 'id_str': '67725628', 'indices': [13, 27]}]",[],en,recent,730577022120919041,730577022120919041,USA 🇺🇸 PHD: READ THE BOOK!🕯️🎓🎓 🎓 🎓 🎓 🎓= 6,stickerladysv,"USA - PALO ALTO, CALIFORNIA ",USA 🇺🇸 AMERICAN WOMEN: COLLEGE PROFESSOR: Early Childhood Education | •Santa Clara U🎓🎓 •Biola U🎓 •Stanford U 🎓🏀•Oxford U🎓 •UCLA 🎓#1 CALIF | 🇮🇹 🇫🇷 ☘,,,[],False,0,17,3,Thu May 12 01:55:10 +0000 2016,1833,,,True,False,9002,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/953757343652634624/O0EU_7Vs_normal.jpg,https://pbs.twimg.com/profile_images/953757343652634624/O0EU_7Vs_normal.jpg,https://pbs.twimg.com/profile_banners/730577022120919041/1540884030,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,Wed Jan 22 16:56:43 +0000 2020,1220027522739392513,1220027522739392513,"@Stanford U: USA 🇱🇷 @StarbucksNews: GIFT CARD : **BESTEST** LIKE BFF = BEST FRIENDS FOREVER ❤️‼️**COFFEE*"" LIKE get Yourself Some CAFFEINE no more Jitters ... ‼️❤️... These are from the ❤️THANK YOU ❤️ SERIES ... E-CARDS OR PHYSICAL PLASTIC CARDS WORK THEM ^&lt;SAME&gt;^ WAY + ADD $$..!",False,"[0, 286]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,18036441.0,18036441,Stanford,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [0, 9]}, {'screen_name': 'StarbucksNews', 'name': 'Starbucks News', 'id': 67725628, 'id_str': '67725628', 'indices': [20, 34]}]",[],en,recent,730577022120919041,730577022120919041,USA 🇺🇸 PHD: READ THE BOOK!🕯️🎓🎓 🎓 🎓 🎓 🎓= 6,stickerladysv,"USA - PALO ALTO, CALIFORNIA ",USA 🇺🇸 AMERICAN WOMEN: COLLEGE PROFESSOR: Early Childhood Education | •Santa Clara U🎓🎓 •Biola U🎓 •Stanford U 🎓🏀•Oxford U🎓 •UCLA 🎓#1 CALIF | 🇮🇹 🇫🇷 ☘,,,[],False,0,17,3,Thu May 12 01:55:10 +0000 2016,1833,,,True,False,9002,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/953757343652634624/O0EU_7Vs_normal.jpg,https://pbs.twimg.com/profile_images/953757343652634624/O0EU_7Vs_normal.jpg,https://pbs.twimg.com/profile_banners/730577022120919041/1540884030,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,Wed Jan 22 16:32:01 +0000 2020,1220021306575314945,1220021306575314945,@RealUncleDev @nizhonicbegay @Stanford I’m sure there are a limit@ess number of such big donors. Is that the reason? It could be or it could be just administrative indifference.,False,"[39, 177]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220003651617321e+18,1220003651617320963,304680383.0,304680383,RealUncleDev,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'RealUncleDev', 'name': 'Uncle Dev', 'id': 304680383, 'id_str': '304680383', 'indices': [0, 13]}, {'screen_name': 'nizhonicbegay', 'name': 'Mean Navajo™️', 'id': 846779467, 'id_str': '846779467', 'indices': [14, 28]}, {'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [29, 38]}]",[],en,recent,141459742,141459742,Michele Dauber,mldauber,"California, USA","Professor @Stanford, Chair of @recallpersky, Chair of @enoughvoter, author of https://t.co/jmeVYR4aqn. Hobbies: backpacking, skiing, and ranting.",https://t.co/SOstueKZcA,"[{'url': 'https://t.co/SOstueKZcA', 'expanded_url': 'http://enoughisenoughvoter.org', 'display_url': 'enoughisenoughvoter.org', 'indices': [0, 23]}]","[{'url': 'https://t.co/jmeVYR4aqn', 'expanded_url': 'http://www.sympatheticstate.com', 'display_url': 'sympatheticstate.com', 'indices': [78, 101]}]",False,7732,782,90,Sat May 08 04:32:42 +0000 2010,4983,,,True,True,9584,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1111366495328624640/1mpM6h85_normal.png,https://pbs.twimg.com/profile_images/1111366495328624640/1mpM6h85_normal.png,https://pbs.twimg.com/profile_banners/141459742/1488467841,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Wed Jan 22 16:15:36 +0000 2020,1220017178898063360,1220017178898063360,"It is said that all the doors are open @Stanford but the handles are missing. Therefore, you need someone to push the door open from the inside. This certainly generalizes to Silicon Valley. Thank you @MarthaRussell for all the doors that you have opened over the last 10 years!",False,"[0, 278]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.2200159766134006e+18,1220015976613400577,14094651.0,14094651,jnkka,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [39, 48]}, {'screen_name': 'MarthaRussell', 'name': 'Martha Russell', 'id': 21841268, 'id_str': '21841268', 'indices': [201, 215]}]",[],en,recent,14094651,14094651,Jukka Huhtamäki,jnkka,"Tampere, Finland",#postdocsession @tampereuni // #matchingpeople #rajapinta #verkostoanalyysi #datascience #openscience #atkhommat #avointiede #syyskuunhaku // 📷: @mansentiikeri,,,[],False,1742,1740,179,Fri Mar 07 12:25:30 +0000 2008,8902,,,True,False,12802,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/932214325909053440/xREfIOx-_normal.jpg,https://pbs.twimg.com/profile_images/932214325909053440/xREfIOx-_normal.jpg,https://pbs.twimg.com/profile_banners/14094651/1572693988,94D487,000000,000000,000000,False,False,False,False,False,False,False,none,a409256339a7c6a1,https://api.twitter.com/1.1/geo/id/a409256339a7c6a1.json,city,Redwood City,"Redwood City, CA",US,United States,[],Polygon,"[[[-122.28853, 37.443954], [-122.177339, 37.443954], [-122.177339, 37.550633], [-122.28853, 37.550633]]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,Wed Jan 22 15:37:44 +0000 2020,1220007646385721345,1220007646385721345,@Stanford U: USA 🇱🇷 AMERICA CITIZENS!! (/) COMPARED TO THE OTHER 120 COUNTRIES ON PLANET EARTH 🌍 : USA 🇱🇷 AMERICA IS A THINKING + PLANNING AHEAD COUNTRY : PLAN TO KEEP LEARNING SOMETHING DIFFERENT YOUR ENTIRE ADULT LIFE : USA 🇱🇷 IS DYNAMIC / PLANNED &amp; APPROVED CHANGES!! ❤️,False,"[0, 277]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,18036441.0,18036441,Stanford,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [0, 9]}]",[],en,recent,730577022120919041,730577022120919041,USA 🇺🇸 PHD: READ THE BOOK!🕯️🎓🎓 🎓 🎓 🎓 🎓= 6,stickerladysv,"USA - PALO ALTO, CALIFORNIA ",USA 🇺🇸 AMERICAN WOMEN: COLLEGE PROFESSOR: Early Childhood Education | •Santa Clara U🎓🎓 •Biola U🎓 •Stanford U 🎓🏀•Oxford U🎓 •UCLA 🎓#1 CALIF | 🇮🇹 🇫🇷 ☘,,,[],False,0,17,3,Thu May 12 01:55:10 +0000 2016,1833,,,True,False,9002,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/953757343652634624/O0EU_7Vs_normal.jpg,https://pbs.twimg.com/profile_images/953757343652634624/O0EU_7Vs_normal.jpg,https://pbs.twimg.com/profile_banners/730577022120919041/1540884030,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,Wed Jan 22 15:37:27 +0000 2020,1220007576886284289,1220007576886284289,@kitmueller @SUDpgh @Ilanadiamond @jimcjen @LeahLizarondo @Stanford @rollinscollege Might literally be the only thing Rollins has on Stanford.,False,"[84, 142]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2200060508012995e+18,1220006050801299456,15750943.0,15750943,kitmueller,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'kitmueller', 'name': 'kit mueller', 'id': 15750943, 'id_str': '15750943', 'indices': [0, 11]}, {'screen_name': 'SUDpgh', 'name': 'Startup Drinks Pgh', 'id': 558179556, 'id_str': '558179556', 'indices': [12, 19]}, {'screen_name': 'Ilanadiamond', 'name': 'Ilanadiamond', 'id': 12039312, 'id_str': '12039312', 'indices': [20, 33]}, {'screen_name': 'jimcjen', 'name': 'Jim Jen', 'id': 8526022, 'id_str': '8526022', 'indices': [34, 42]}, {'screen_name': 'LeahLizarondo', 'name': 'Leah Lizarondo', 'id': 147825287, 'id_str': '147825287', 'indices': [43, 57]}, {'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [58, 67]}, {'screen_name': 'rollinscollege', 'name': 'Rollins College', 'id': 20106271, 'id_str': '20106271', 'indices': [68, 83]}]",[],en,recent,733022584548253696,733022584548253696,John Dick,jdcivicscience,"Pittsburgh, PA","CEO of CivicScience Inc. Data jockey for execs, journos, and hedgies. Lead singer of Moscow Mule, hugger, and diehard fan of the Oxford comma.",https://t.co/reEleMaR9I,"[{'url': 'https://t.co/reEleMaR9I', 'expanded_url': 'http://civicscience.com', 'display_url': 'civicscience.com', 'indices': [0, 23]}]",[],False,2463,1024,25,Wed May 18 19:52:57 +0000 2016,2511,,,False,False,3026,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/733030626706628608/JuikZdZo_normal.jpg,https://pbs.twimg.com/profile_images/733030626706628608/JuikZdZo_normal.jpg,https://pbs.twimg.com/profile_banners/733022584548253696/1502548510,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,Wed Jan 22 15:18:54 +0000 2020,1220002909632462848,1220002909632462848,"RT @GavinPrestonMD: I'm grateful to all my @stanford professors who taught me HOW to think, not WHAT to think. I've met lots of doctors who…",False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,8,0,False,False,en,[],[],"[{'screen_name': 'GavinPrestonMD', 'name': 'Gavin Preston, M.D.', 'id': 254719698, 'id_str': '254719698', 'indices': [3, 18]}, {'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [43, 52]}]",[],en,recent,3352167214,3352167214,Alejandro Andicoechea,aandiko1,"Gijón, España","MD, PhD. Cirujano. Endoscopista digestivo. Unidad de Investigación. Hospital de Jove.",,,[],False,235,289,1,Tue Jun 30 18:03:15 +0000 2015,2347,,,False,False,588,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/953305772024324096/b3OVGqLq_normal.jpg,https://pbs.twimg.com/profile_images/953305772024324096/b3OVGqLq_normal.jpg,https://pbs.twimg.com/profile_banners/3352167214/1545435758,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,Wed Jan 22 07:58:25 +0000 2020,1.2198920582419497e+18,1219892058241949696,"I'm grateful to all my @stanford professors who taught me HOW to think, not WHAT to think. I've met lots of doctors who were only taught what to think, and when they are confronted with new treatments and research they appear as lost as a mariner in a fog without charts.
#MedEd",False,"[0, 278]","[{'text': 'MedEd', 'indices': [272, 278]}]",[],"[{'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [23, 32]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,254719698.0,254719698,"Gavin Preston, M.D.",GavinPrestonMD,USA,"Author of the upcoming book: The Managed Care Blues: A doctor's journey, a broken system, real solutions. Retired physician. (39 yr cancer survivor).",http://t.co/cfBso5OgpD,[],False,66614.0,72602.0,1069.0,Sat Feb 19 21:30:14 +0000 2011,15750.0,,,True,False,58885.0,,False,False,True,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/3284780620/3fcdec2de9ccd7acd6150c97cc83ecf1_normal.jpeg,https://pbs.twimg.com/profile_images/3284780620/3fcdec2de9ccd7acd6150c97cc83ecf1_normal.jpeg,https://pbs.twimg.com/profile_banners/254719698/1398461636,0084B4,A8C7F7,C0DFEC,333333,True,False,False,False,False,False,False,none,,,,,False,8.0,27.0,False,False,en,"[{'url': 'http://t.co/cfBso5OgpD', 'expanded_url': 'http://themanagedcareblues.com/', 'display_url': 'themanagedcareblues.com', 'indices': [0, 22]}]",,,,,,,,,,
