,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,user.profile_banner_url,user.entities.url.urls,retweeted_status.user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.entities.media,retweeted_status.extended_entities.media,retweeted_status.possibly_sensitive
101,Sun Jan 19 20:57:43 +0000 2020,1219001009361563649,1219001009361563649,"@JAGlikman @PetriPellikka @geography_uh @KumpulaScience @helsinkiuni @g_cortesca @HELICS_Lab @wildtrade No, after this we are heading to South Africa for another project I am involved in.",False,"[104, 187]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2189223138542715e+18,1218922313854271488,8.844377864759419e+17,884437786475941888,JAGlikman,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'JAGlikman', 'name': 'Jenny A. Glikman', 'id': 884437786475941888, 'id_str': '884437786475941888', 'indices': [0, 10]}, {'screen_name': 'PetriPellikka', 'name': 'Petri Pellikka', 'id': 1020924013428781056, 'id_str': '1020924013428781056', 'indices': [11, 25]}, {'screen_name': 'geography_uh', 'name': 'geography_uh', 'id': 1029609844599336960, 'id_str': '1029609844599336960', 'indices': [26, 39]}, {'screen_name': 'KumpulaScience', 'name': 'Faculty of Science', 'id': 1070259720, 'id_str': '1070259720', 'indices': [40, 55]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [56, 68]}, {'screen_name': 'g_cortesca', 'name': 'Gonza Cortés Capano', 'id': 897815438347862017, 'id_str': '897815438347862017', 'indices': [69, 80]}, {'screen_name': 'HELICS_Lab', 'name': 'HELICS', 'id': 1106088121928691712, 'id_str': '1106088121928691712', 'indices': [81, 92]}, {'screen_name': 'wildtrade', 'name': 'WildTrade', 'id': 907552338340184065, 'id_str': '907552338340184065', 'indices': [93, 103]}]",[],en,recent,63532749,63532749,Enrico Di Minin,EnTembo,Helsinki,Associate Professor in Conservation Geography @helsinkiuni. Leads @HELICS_Lab. #ERC grantee. Loves 🦏,https://t.co/KHqVGdU2TU,[],False,1558,702,65,Thu Aug 06 20:30:48 +0000 2009,1107,,,True,False,2914,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1053688444885630976/kXyGOJk6_normal.jpg,https://pbs.twimg.com/profile_images/1053688444885630976/kXyGOJk6_normal.jpg,4A913C,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/63532749/1460450288,"[{'url': 'https://t.co/KHqVGdU2TU', 'expanded_url': 'http://helsinki.fi/helics', 'display_url': 'helsinki.fi/helics', 'indices': [0, 23]}]",,00e4ea927d32e2d7,https://api.twitter.com/1.1/geo/id/00e4ea927d32e2d7.json,city,Wundanyi,"Wundanyi, Kenya",KE,Kenya,[],Polygon,"[[[38.3570069, -3.4118136], [38.3698605, -3.4118136], [38.3698605, -3.398934], [38.3570069, -3.398934]]]",,,
102,Sun Jan 19 15:45:00 +0000 2020,1218922313854271488,1218922313854271488,@EnTembo @PetriPellikka @geography_uh @KumpulaScience @helsinkiuni @g_cortesca @HELICS_Lab @wildtrade would love to hear more about the mapping exercise! Will you go to the Pathways conference after?,False,"[102, 199]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2184663411890135e+18,1218466341189013505,63532749.0,63532749,EnTembo,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'EnTembo', 'name': 'Enrico Di Minin', 'id': 63532749, 'id_str': '63532749', 'indices': [0, 8]}, {'screen_name': 'PetriPellikka', 'name': 'Petri Pellikka', 'id': 1020924013428781056, 'id_str': '1020924013428781056', 'indices': [9, 23]}, {'screen_name': 'geography_uh', 'name': 'geography_uh', 'id': 1029609844599336960, 'id_str': '1029609844599336960', 'indices': [24, 37]}, {'screen_name': 'KumpulaScience', 'name': 'Faculty of Science', 'id': 1070259720, 'id_str': '1070259720', 'indices': [38, 53]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [54, 66]}, {'screen_name': 'g_cortesca', 'name': 'Gonza Cortés Capano', 'id': 897815438347862017, 'id_str': '897815438347862017', 'indices': [67, 78]}, {'screen_name': 'HELICS_Lab', 'name': 'HELICS', 'id': 1106088121928691712, 'id_str': '1106088121928691712', 'indices': [79, 90]}, {'screen_name': 'wildtrade', 'name': 'WildTrade', 'id': 907552338340184065, 'id_str': '907552338340184065', 'indices': [91, 101]}]",[],en,recent,884437786475941888,884437786475941888,Jenny A. Glikman,JAGlikman,"Escondido, CA",Social Scientist @ Institute for Conservation Research @ San Diego Zoo Global @sdzglobal Community Engagement,,[],False,613,420,5,Mon Jul 10 15:42:55 +0000 2017,2609,,,True,False,568,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/884640592604479488/bmsGspBk_normal.jpg,https://pbs.twimg.com/profile_images/884640592604479488/bmsGspBk_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/884437786475941888/1499750029,,,,,,,,,,,,,,,
104,Sun Jan 19 12:27:44 +0000 2020,1218872666997821441,1218872666997821441,"@MaijaTenkanen @helsinkiuni @JaanaBack Thanks again, have a nice Sunday!",False,"[39, 72]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2188608390353756e+18,1218860839035375618,1.2044368118099927e+18,1204436811809992704,MaijaTenkanen,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'MaijaTenkanen', 'name': 'Maija Tenkanen', 'id': 1204436811809992704, 'id_str': '1204436811809992704', 'indices': [0, 14]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [15, 27]}, {'screen_name': 'JaanaBack', 'name': 'Jaana Bäck', 'id': 930316859181854721, 'id_str': '930316859181854721', 'indices': [28, 38]}]",[],en,recent,1195451953024831489,1195451953024831489,Simon G,teacher_finnish,Finland,"About #ClimateChange in its scientific definition, not the one media/politics are using. There are two official definitions, you know? #ilmastosi2020 speaker.",https://t.co/uvn0qapLq1,[],False,84,558,0,Fri Nov 15 21:22:20 +0000 2019,151,,,False,False,353,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1195468086322831361/w2kVvcCS_normal.jpg,https://pbs.twimg.com/profile_images/1195468086322831361/w2kVvcCS_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1195451953024831489/1573857122,"[{'url': 'https://t.co/uvn0qapLq1', 'expanded_url': 'http://fb.me/ClimateSimon', 'display_url': 'fb.me/ClimateSimon', 'indices': [0, 23]}]",,,,,,,,,,,,,,
105,Sun Jan 19 11:33:54 +0000 2020,1218859122587840512,1218859122587840512,@teacher_finnish @helsinkiuni I do not have currently a role in that activity.,False,"[30, 78]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.218857228154876e+18,1218857228154875906,1.1954519530248315e+18,1195451953024831489,teacher_finnish,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'teacher_finnish', 'name': 'Simon G', 'id': 1195451953024831489, 'id_str': '1195451953024831489', 'indices': [0, 16]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [17, 29]}]",[],en,recent,1204436811809992704,1204436811809992704,Maija Tenkanen,MaijaTenkanen,Finland,"Science is great fun, every day you learn more
Vice-Dean, Professor in Bioproduction Chemistry #mmtdk #viikkicampus @LifeSciHelsinki @HelsinkiUni #biotalous",https://t.co/Ymyv1FB1gL,[],False,283,294,4,Tue Dec 10 16:25:28 +0000 2019,1626,,,False,False,648,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1204443432082714624/_1wOgflL_normal.jpg,https://pbs.twimg.com/profile_images/1204443432082714624/_1wOgflL_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1204436811809992704/1576321142,"[{'url': 'https://t.co/Ymyv1FB1gL', 'expanded_url': 'https://researchportal.helsinki.fi/en/persons/maija-tenkanen', 'display_url': 'researchportal.helsinki.fi/en/persons/mai…', 'indices': [0, 23]}]",,,,,,,,,,,,,,
106,Sun Jan 19 11:26:23 +0000 2020,1218857228154875906,1218857228154875906,"@MaijaTenkanen @helsinkiuni Thank You, I sent mail to her. What is your role regarding the content? In overall, it's a great site.",False,"[28, 130]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2188513047574528e+18,1218851304757452801,1.2044368118099927e+18,1204436811809992704,MaijaTenkanen,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'MaijaTenkanen', 'name': 'Maija Tenkanen', 'id': 1204436811809992704, 'id_str': '1204436811809992704', 'indices': [0, 14]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [15, 27]}]",[],en,recent,1195451953024831489,1195451953024831489,Simon G,teacher_finnish,Finland,"About #ClimateChange in its scientific definition, not the one media/politics are using. There are two official definitions, you know? #ilmastosi2020 speaker.",https://t.co/uvn0qapLq1,[],False,84,558,0,Fri Nov 15 21:22:20 +0000 2019,151,,,False,False,353,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1195468086322831361/w2kVvcCS_normal.jpg,https://pbs.twimg.com/profile_images/1195468086322831361/w2kVvcCS_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1195451953024831489/1573857122,"[{'url': 'https://t.co/uvn0qapLq1', 'expanded_url': 'http://fb.me/ClimateSimon', 'display_url': 'fb.me/ClimateSimon', 'indices': [0, 23]}]",,,,,,,,,,,,,,
107,Sat Jan 18 21:10:40 +0000 2020,1218641883095805952,1218641883095805952,@daniel_c_miller @PetriPellikka @geography_uh @KumpulaScience @helsinkiuni @g_cortesca @HELICS_Lab @wildtrade I'll be in Taita till the 28th. Back in Nairobi on 29th and 30th. If you are around then yes,False,"[110, 202]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2185303130533315e+18,1218530313053331456,2433922159.0,2433922159,daniel_c_miller,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'daniel_c_miller', 'name': 'Daniel C. Miller', 'id': 2433922159, 'id_str': '2433922159', 'indices': [0, 16]}, {'screen_name': 'PetriPellikka', 'name': 'Petri Pellikka', 'id': 1020924013428781056, 'id_str': '1020924013428781056', 'indices': [17, 31]}, {'screen_name': 'geography_uh', 'name': 'geography_uh', 'id': 1029609844599336960, 'id_str': '1029609844599336960', 'indices': [32, 45]}, {'screen_name': 'KumpulaScience', 'name': 'Faculty of Science', 'id': 1070259720, 'id_str': '1070259720', 'indices': [46, 61]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [62, 74]}, {'screen_name': 'g_cortesca', 'name': 'Gonza Cortés Capano', 'id': 897815438347862017, 'id_str': '897815438347862017', 'indices': [75, 86]}, {'screen_name': 'HELICS_Lab', 'name': 'HELICS', 'id': 1106088121928691712, 'id_str': '1106088121928691712', 'indices': [87, 98]}, {'screen_name': 'wildtrade', 'name': 'WildTrade', 'id': 907552338340184065, 'id_str': '907552338340184065', 'indices': [99, 109]}]",[],en,recent,63532749,63532749,Enrico Di Minin,EnTembo,Helsinki,Associate Professor in Conservation Geography @helsinkiuni. Leads @HELICS_Lab. #ERC grantee. Loves 🦏,https://t.co/KHqVGdU2TU,[],False,1558,702,65,Thu Aug 06 20:30:48 +0000 2009,1107,,,True,False,2914,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1053688444885630976/kXyGOJk6_normal.jpg,https://pbs.twimg.com/profile_images/1053688444885630976/kXyGOJk6_normal.jpg,4A913C,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/63532749/1460450288,"[{'url': 'https://t.co/KHqVGdU2TU', 'expanded_url': 'http://helsinki.fi/helics', 'display_url': 'helsinki.fi/helics', 'indices': [0, 23]}]",,01e215db7136a37e,https://api.twitter.com/1.1/geo/id/01e215db7136a37e.json,city,Nairobi,"Nairobi, Kenya",KE,Kenya,[],Polygon,"[[[36.6645733, -1.3890532], [37.0626672, -1.3890532], [37.0626672, -1.1606735], [36.6645733, -1.1606735]]]",,,
109,Sat Jan 18 18:56:49 +0000 2020,1218608196610396161,1218608196610396161,@KuosmaJ @helsinkiuni @SocSciHelsinki The future looks brighter!,False,"[38, 64]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2181135892880957e+18,1218113589288095744,7.179858994019e+17,717985899401900033,KuosmaJ,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'KuosmaJ', 'name': 'Jaakko Kuosmanen', 'id': 717985899401900033, 'id_str': '717985899401900033', 'indices': [0, 8]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [9, 21]}, {'screen_name': 'SocSciHelsinki', 'name': 'Faculty of Social Sciences, HelsinkiUni', 'id': 1027200392202014721, 'id_str': '1027200392202014721', 'indices': [22, 37]}]",[],en,recent,2819109425,2819109425,Jouni Lounasmaa,lounasjouni,"Helsinki, Suomi","Foundation leader, startup executive and a curious mind. Loves science, art and innovations. @kaute_saatio @LaaketieteenS @kyyticom #impactinvesting",,[],False,459,862,36,Thu Oct 09 10:22:21 +0000 2014,1100,,,False,False,1149,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1032982298625548288/h0xbGL-D_normal.jpg,https://pbs.twimg.com/profile_images/1032982298625548288/h0xbGL-D_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/2819109425/1509549991,,,,,,,,,,,,,,,
110,Sat Jan 18 18:40:29 +0000 2020,1218604084988731392,1218604084988731392,@emmalucycole @FlightFree2020 @helsinkiuni @UniofExeter @VicariousFest @totaltriumphuk @UKTriumph @OfficialTriumph Yay! Welcome! How about taking a boat from Stockholm to Turku or Helsinki?😀,False,"[115, 190]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.218499750544257e+18,1218499750544257025,240397715.0,240397715,emmalucycole,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'emmalucycole', 'name': 'EmmaLucy Cole FRGS', 'id': 240397715, 'id_str': '240397715', 'indices': [0, 13]}, {'screen_name': 'FlightFree2020', 'name': 'FlightFree2020', 'id': 1068201226112778241, 'id_str': '1068201226112778241', 'indices': [14, 29]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [30, 42]}, {'screen_name': 'UniofExeter', 'name': 'University of Exeter', 'id': 60642183, 'id_str': '60642183', 'indices': [43, 55]}, {'screen_name': 'VicariousFest', 'name': 'Vicarious Festival', 'id': 1148263419419774976, 'id_str': '1148263419419774976', 'indices': [56, 70]}, {'screen_name': 'totaltriumphuk', 'name': 'Total Triumph', 'id': 1347548492, 'id_str': '1347548492', 'indices': [71, 86]}, {'screen_name': 'UKTriumph', 'name': 'Triumph Motorcycles', 'id': 52401028, 'id_str': '52401028', 'indices': [87, 97]}, {'screen_name': 'OfficialTriumph', 'name': 'Triumph Motorcycles', 'id': 3375917824, 'id_str': '3375917824', 'indices': [98, 114]}]",[],en,recent,107182614,107182614,Ilona Lindh,ILindh,"Tapiola, Espoo, Finland",Arts and letters. Books and publishing. Travels and narratives. Literary and linguistic. PhD student @helsinkiuni. Tweets at least in English and Finnish.,,[],False,238,600,1,Thu Jan 21 19:45:38 +0000 2010,2721,,,True,False,715,,False,False,False,000000,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/887011159458689024/dpM0eWGG_normal.jpg,https://pbs.twimg.com/profile_images/887011159458689024/dpM0eWGG_normal.jpg,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/107182614/1523201134,,,,,,,,,,,,,,,
111,Sat Jan 18 16:47:03 +0000 2020,1218575541630132225,1218575541630132225,@MartaLorenzon @helsinkiuni This is the angle we have not touched so much at @NesslingSaatio Nest Wed mornings! Would love to hear more. Will match you with @MinttuJaakkola as promised.,False,"[28, 185]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.218490519220867e+18,1218490519220867072,29694209.0,29694209,MartaLorenzon,,,,,False,0,4,False,False,en,[],[],"[{'screen_name': 'MartaLorenzon', 'name': 'Dr Marta Lorenzon', 'id': 29694209, 'id_str': '29694209', 'indices': [0, 14]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [15, 27]}, {'screen_name': 'NesslingSaatio', 'name': 'Nesslingin Säätiö', 'id': 2650254816, 'id_str': '2650254816', 'indices': [77, 92]}, {'screen_name': 'MinttuJaakkola', 'name': 'Minttu Jaakkola', 'id': 923685762, 'id_str': '923685762', 'indices': [157, 172]}]",[],en,recent,518335872,518335872,Katri Mäkinen-Rostedt,katrielina,"Helsinki, Finland","13% science administrator, 87% PhD Candidate. Researching #sciencepolicyinterfaces Working for @yaf_fi Tweets #environment #climatechange #youngacademy",https://t.co/RLucpqPdJ0,[],False,394,1066,16,Thu Mar 08 09:17:13 +0000 2012,3406,,,False,False,2471,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2884632876/287197bcc8db8dd05918d5bf70f0764e_normal.jpeg,https://pbs.twimg.com/profile_images/2884632876/287197bcc8db8dd05918d5bf70f0764e_normal.jpeg,94D487,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/518335872/1424337097,"[{'url': 'https://t.co/RLucpqPdJ0', 'expanded_url': 'https://katrirostedt.wordpress.com/', 'display_url': 'katrirostedt.wordpress.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,
113,Sat Jan 18 14:40:18 +0000 2020,1218543644048838656,1218543644048838656,RT @MartaLorenzon: Thank you @helsinkiuni for a great 2020 starting! My Three years research project ‘Building Sustainability’ got funded💪🏻…,False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,3,0,False,False,en,[],[],"[{'screen_name': 'MartaLorenzon', 'name': 'Dr Marta Lorenzon', 'id': 29694209, 'id_str': '29694209', 'indices': [3, 17]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [29, 41]}]",[],en,recent,53454426,53454426,Antonio Lopez,Antonio_LG,"Helsinki, Finland","Doctor of History and Archaeology, photographer, musician, adventurer... 
Postdoctoral researcher at the University of Helsinki @SpaceLawProject @ERC_Research",https://t.co/Sgy1RNCezt,[],False,1042,1019,24,Fri Jul 03 18:09:48 +0000 2009,30946,,,True,False,48786,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/2326400451/y81q8oqinqetu3djp26w_normal.jpeg,https://pbs.twimg.com/profile_images/2326400451/y81q8oqinqetu3djp26w_normal.jpeg,E81C4F,A8C7F7,C0DFEC,333333,True,False,False,False,False,False,False,regular,Sat Jan 18 11:09:12 +0000 2020,1.218490519220867e+18,1218490519220867072,Thank you @helsinkiuni for a great 2020 starting! My Three years research project ‘Building Sustainability’ got funded💪🏻 expect more on #mudbricks #identity and #geoarchaeology and #anthropology #ANEE,False,"[0, 200]","[{'text': 'mudbricks', 'indices': [136, 146]}, {'text': 'identity', 'indices': [147, 156]}, {'text': 'geoarchaeology', 'indices': [161, 176]}, {'text': 'anthropology', 'indices': [181, 194]}, {'text': 'ANEE', 'indices': [195, 200]}]",[],"[{'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [10, 22]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,29694209.0,29694209,Dr Marta Lorenzon,MartaLorenzon,"Helsinki, Venice and Amman","Archaeologist, #WomeninSTEM, #mudbrick, #environment, #identities, #decolonization & #heritage. Researcher @ANEE_Helsinki | PI #Building #Sustainability",https://t.co/WoB6HiCxFJ,[],False,940.0,996.0,35.0,Wed Apr 08 11:24:18 +0000 2009,1165.0,,,False,False,2771.0,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/542308994480484352/L3FQlPjw_normal.jpeg,https://pbs.twimg.com/profile_images/542308994480484352/L3FQlPjw_normal.jpeg,https://pbs.twimg.com/profile_banners/29694209/1486396273,388F1B,FFFFFF,7AC3EE,3D1957,True,False,False,False,False,False,False,none,,,,,False,3.0,40.0,False,False,en,https://pbs.twimg.com/profile_banners/53454426/1559655552,"[{'url': 'https://t.co/Sgy1RNCezt', 'expanded_url': 'https://helsinki.academia.edu/AntonioLopezGarcia', 'display_url': 'helsinki.academia.edu/AntonioLopezGa…', 'indices': [0, 23]}]","[{'url': 'https://t.co/WoB6HiCxFJ', 'expanded_url': 'https://helsinki.academia.edu/MartaLorenzon', 'display_url': 'helsinki.academia.edu/MartaLorenzon', 'indices': [0, 23]}]",,,,,,,,,,,,,
