,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls,retweeted_status.user.profile_banner_url,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,retweeted_status.possibly_sensitive
38,Fri Jan 24 18:24:17 +0000 2020,1220774338464366595,1220774338464366595,"RT @jdahlstrom765: Honored to stand alongside Honorable Nathaniel Brown, Counsel Delegate to the 23rd Navajo Nation Council, and @JeromeEla…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,3,0,False,False,en,[],[],"[{'screen_name': 'jdahlstrom765', 'name': 'Julie Dahlstrom', 'id': 1089920236973891584, 'id_str': '1089920236973891584', 'indices': [3, 17]}]",[],en,recent,9785942,9785942,Utah Law,sjquinney,"Salt Lake City, UT",Official Twitter account for the S.J. Quinney College of Law at the University of Utah (@uutah). | Share with us at #sjquinney,https://t.co/zdMX4qpCob,[],False,3757,915,124,Mon Oct 29 23:49:10 +0000 2007,3881,,,True,False,5511,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1052696994345406464/48s1HWOc_normal.jpg,https://pbs.twimg.com/profile_images/1052696994345406464/48s1HWOc_normal.jpg,https://pbs.twimg.com/profile_banners/9785942/1556641182,00A0B4,777777,C9C9C9,404040,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/zdMX4qpCob', 'expanded_url': 'http://www.law.utah.edu', 'display_url': 'law.utah.edu', 'indices': [0, 23]}]",Fri Jan 24 18:04:46 +0000 2020,1.220769423574782e+18,1220769423574781953,"Honored to stand alongside Honorable Nathaniel Brown, Counsel Delegate to the 23rd Navajo Nation Council, and @JeromeElam, President of Trafficking in America Task Force, and learn from them about how #HumanTrafficking is impacting our communities. @sjquinney @UUtah",False,"[0, 266]","[{'text': 'HumanTrafficking', 'indices': [201, 218]}]",[],"[{'screen_name': 'JeromeElam', 'name': 'Jerome Elam', 'id': 433344236, 'id_str': '433344236', 'indices': [110, 121]}, {'screen_name': 'sjquinney', 'name': 'Utah Law', 'id': 9785942, 'id_str': '9785942', 'indices': [249, 259]}, {'screen_name': 'UUtah', 'name': 'University of Utah', 'id': 14748679, 'id_str': '14748679', 'indices': [260, 266]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.0899202369738916e+18,1089920236973891584,Julie Dahlstrom,jdahlstrom765,"Boston, MA","Julie Dahlstrom is a Clinical Associate Professor @BU_Law, where she teaches in the areas of immigration, human trafficking, and gender-based violence.",https://t.co/QMR8FCJAFG,[],False,280.0,446.0,3.0,Mon Jan 28 16:16:49 +0000 2019,921.0,,,False,False,150.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1089920855658979334/Z8un6Swk_normal.jpg,https://pbs.twimg.com/profile_images/1089920855658979334/Z8un6Swk_normal.jpg,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,False,3.0,7.0,False,False,en,"[{'url': 'https://t.co/QMR8FCJAFG', 'expanded_url': 'http://www.bu.edu/law/profile/julie-a-dahlstrom/', 'display_url': 'bu.edu/law/profile/ju…', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1089920236973891584/1548712360,,,,,,,,,,,,,,,,,,,,,
40,Fri Jan 24 17:37:02 +0000 2020,1220762446153109504,1220762446153109504,@michaeltbenson @UUtah @SnowCollege @SUUtbirds @eku So glad for your service at @Eku,False,"[52, 84]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220755279832404e+18,1220755279832403968,2171268564.0,2171268564,michaeltbenson,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'michaeltbenson', 'name': 'Michael T. Benson', 'id': 2171268564, 'id_str': '2171268564', 'indices': [0, 15]}, {'screen_name': 'UUtah', 'name': 'University of Utah', 'id': 14748679, 'id_str': '14748679', 'indices': [16, 22]}, {'screen_name': 'SnowCollege', 'name': 'Snow College', 'id': 55691403, 'id_str': '55691403', 'indices': [23, 35]}, {'screen_name': 'SUUtbirds', 'name': 'Southern Utah University', 'id': 1244583312, 'id_str': '1244583312', 'indices': [36, 46]}, {'screen_name': 'eku', 'name': 'EKU', 'id': 24989413, 'id_str': '24989413', 'indices': [47, 51]}, {'screen_name': 'eku', 'name': 'EKU', 'id': 24989413, 'id_str': '24989413', 'indices': [80, 84]}]",[],en,recent,27076333,27076333,Kenna Middleton,KennaMiddle,"Richmond, KY","Mom, Wife, Daughter, EKU Alum & Employee",,[],False,146,151,1,Fri Mar 27 19:26:32 +0000 2009,392,,,True,False,578,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3588816871/f8f5666978bf55e62f4d7c079275a61a_normal.jpeg,https://pbs.twimg.com/profile_images/3588816871/f8f5666978bf55e62f4d7c079275a61a_normal.jpeg,,ABB8C2,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Fri Jan 24 14:12:27 +0000 2020,1220710962241556482,1220710962241556482,#FeatureFriday: Yesterday marked the start of #Sundance2020 — a critical bucket list item for all @UUtah grad students. If ure like me &amp; have watched #SundanceFilmFestival go by 3 times wondering “When did I miss the ticket sales??” then here are some tips: (1/n),False,"[0, 267]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,3,False,False,en,"[{'text': 'FeatureFriday', 'indices': [0, 14]}, {'text': 'Sundance2020', 'indices': [46, 59]}, {'text': 'SundanceFilmFestival', 'indices': [154, 175]}]",[],"[{'screen_name': 'UUtah', 'name': 'University of Utah', 'id': 14748679, 'id_str': '14748679', 'indices': [98, 104]}]",[],en,recent,1097651760636678144,1097651760636678144,UtahPsychDiversity,UTPsyDiversity,,University of Utah psychology department diversity committee. Connect. Engage. Thrive. Follow us on Instagram @utahpsychdiversity,,[],False,102,200,1,Tue Feb 19 00:19:07 +0000 2019,370,,,False,False,289,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1122700409359835137/oa3uhCkh_normal.jpg,https://pbs.twimg.com/profile_images/1122700409359835137/oa3uhCkh_normal.jpg,https://pbs.twimg.com/profile_banners/1097651760636678144/1550537355,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Fri Jan 24 13:54:39 +0000 2020,1220706481261039617,1220706481261039617,RT @KappaSigmaWGM: Congrats to @Kappasigmautah at the @UUtah for another record breaking rush! On 🔥,False,"[0, 99]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,3,0,False,False,en,[],[],"[{'screen_name': 'KappaSigmaWGM', 'name': 'Justin A. Hansen', 'id': 48047220, 'id_str': '48047220', 'indices': [3, 17]}, {'screen_name': 'Kappasigmautah', 'name': 'Kappa Sigma - Utah', 'id': 1089273434, 'id_str': '1089273434', 'indices': [31, 46]}, {'screen_name': 'UUtah', 'name': 'University of Utah', 'id': 14748679, 'id_str': '14748679', 'indices': [54, 60]}]",[],en,recent,2930572172,2930572172,Tyler W. Herring,Tyler_75Herring,Eastern New Mexico,"ENMU Alumni, Kappa Sigma initiate Fall 2013. Theta-Zeta Chapter. Director of Recruitment and Expansion for the Kappa Sigma Fraternity. Jackson’s Men Pin #4244",https://t.co/hhxR3A9VCX,[],False,477,299,3,Mon Dec 15 05:58:53 +0000 2014,59824,,,True,False,12187,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1151614104634843137/abqzBpIC_normal.jpg,https://pbs.twimg.com/profile_images/1151614104634843137/abqzBpIC_normal.jpg,https://pbs.twimg.com/profile_banners/2930572172/1563401160,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/hhxR3A9VCX', 'expanded_url': 'https://kappasigma.org/staff/', 'display_url': 'kappasigma.org/staff/', 'indices': [0, 23]}]",Fri Jan 24 04:41:03 +0000 2020,1.2205671633686077e+18,1220567163368607744,Congrats to @Kappasigmautah at the @UUtah for another record breaking rush! On 🔥,False,"[0, 80]",[],[],"[{'screen_name': 'Kappasigmautah', 'name': 'Kappa Sigma - Utah', 'id': 1089273434, 'id_str': '1089273434', 'indices': [12, 27]}, {'screen_name': 'UUtah', 'name': 'University of Utah', 'id': 14748679, 'id_str': '14748679', 'indices': [35, 41]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,48047220.0,48047220,Justin A. Hansen,KappaSigmaWGM,"Boston, MA","Worthy Grand Master (President) of the Kappa Sigma Fraternity | Initiate of Xi-Beta, Northeastern University | Finance Career | 🇺🇸⛷🏉⛳️🚴🏼✈️🤘🏼🆎",https://t.co/izji7bceYc,[],False,2586.0,1692.0,29.0,Wed Jun 17 17:51:54 +0000 2009,5711.0,,,True,False,3781.0,,False,False,False,215C1B,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,False,http://pbs.twimg.com/profile_images/846454801705713668/bbgs2-ae_normal.jpg,https://pbs.twimg.com/profile_images/846454801705713668/bbgs2-ae_normal.jpg,4C3FF5,86A4A6,78B386,4C4F4F,True,True,False,False,False,False,False,none,,,,,False,3.0,7.0,False,False,en,"[{'url': 'https://t.co/izji7bceYc', 'expanded_url': 'http://kappasigma.org', 'display_url': 'kappasigma.org', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/48047220/1469981930,,,,,,,,,,,67b98f17fdcf20be,https://api.twitter.com/1.1/geo/id/67b98f17fdcf20be.json,city,Boston,"Boston, MA",US,United States,[],Polygon,"[[[-71.191421, 42.227797], [-70.986004, 42.227797], [-70.986004, 42.399542], [-71.191421, 42.399542]]]",
51,Fri Jan 24 04:12:11 +0000 2020,1220559897231708161,1220559897231708161,@USocialWork @socworkpodcast @UUtah @UofUCSBS @UofU_Psychiatry @HealthyMenMI @UofUHumanities @CofHealth @UUPublicHealth @Dr_Teasley Humor is one of my self-care and coping skills.  Something I share with my clients.  What time on 1/30?,False,"[132, 235]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2204959494049178e+18,1220495949404917760,1268129978.0,1268129978,USocialWork,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'USocialWork', 'name': 'Utah Social Work', 'id': 1268129978, 'id_str': '1268129978', 'indices': [0, 12]}, {'screen_name': 'socworkpodcast', 'name': 'Jonathan Singer', 'id': 72875264, 'id_str': '72875264', 'indices': [13, 28]}, {'screen_name': 'UUtah', 'name': 'University of Utah', 'id': 14748679, 'id_str': '14748679', 'indices': [29, 35]}, {'screen_name': 'UofUCSBS', 'name': 'U of U CSBS', 'id': 84378472, 'id_str': '84378472', 'indices': [36, 45]}, {'screen_name': 'UofU_Psychiatry', 'name': 'University of Utah Department of Psychiatry', 'id': 1190646762660233216, 'id_str': '1190646762660233216', 'indices': [46, 62]}, {'screen_name': 'HealthyMenMI', 'name': 'HealthyMenMI', 'id': 773249507807100932, 'id_str': '773249507807100932', 'indices': [63, 76]}, {'screen_name': 'UofUHumanities', 'name': 'U of U Humanities', 'id': 16656812, 'id_str': '16656812', 'indices': [77, 92]}, {'screen_name': 'CofHealth', 'name': 'College of Health', 'id': 820377978748039169, 'id_str': '820377978748039169', 'indices': [93, 103]}, {'screen_name': 'UUPublicHealth', 'name': 'UofU Public Health', 'id': 3232038416, 'id_str': '3232038416', 'indices': [104, 119]}, {'screen_name': 'Dr_Teasley', 'name': 'Martell Teasley', 'id': 926218193420525568, 'id_str': '926218193420525568', 'indices': [120, 131]}]",[],en,recent,1218645935342813184,1218645935342813184,Sonya,Sonya44101875,,"At 53 I obtained my GED, and have continued my higher education in social work.  Currently I am a MSW student and working in my desired field.",,[],False,3,10,0,Sat Jan 18 21:33:18 +0000 2020,0,,,False,False,6,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1218651340915654656/RBhz0yJJ_normal.jpg,https://pbs.twimg.com/profile_images/1218651340915654656/RBhz0yJJ_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Fri Jan 24 03:56:18 +0000 2020,1220555901653794816,1220555901653794816,@UUtah Drum &amp; feather is an athletic logo and not an academic logo,False,"[7, 70]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2204257186157404e+18,1220425718615740423,14748679.0,14748679,UUtah,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'UUtah', 'name': 'University of Utah', 'id': 14748679, 'id_str': '14748679', 'indices': [0, 6]}]",[],en,recent,62266113,62266113,Jon Bernal,JonBernal19,"Salt Lake City, UT","Recovering political worker. Currently a higher education employee. Lover of antiques, license plates, & the University of Utah. “I skied the K-12. On one ski.”",,[],False,180,1707,2,Sun Aug 02 14:08:06 +0000 2009,13623,,,False,False,66,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Fri Jan 24 01:14:24 +0000 2020,1220515159719809025,1220515159719809025,@casey_e_hughes @Adam_L_Hughes @CellCellPress @CoodyTroy @jordanberg0 @UUtah The most interesting model organism in the world,False,"[77, 125]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220514583686738e+18,1220514583686737920,1.2033483355512422e+18,1203348335551242243,casey_e_hughes,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'casey_e_hughes', 'name': 'Casey Hughes', 'id': 1203348335551242243, 'id_str': '1203348335551242243', 'indices': [0, 15]}, {'screen_name': 'Adam_L_Hughes', 'name': 'Adam Hughes', 'id': 1073016966095327232, 'id_str': '1073016966095327232', 'indices': [16, 30]}, {'screen_name': 'CellCellPress', 'name': 'Cell', 'id': 65134016, 'id_str': '65134016', 'indices': [31, 45]}, {'screen_name': 'CoodyTroy', 'name': 'Troy Coody', 'id': 933013268171386880, 'id_str': '933013268171386880', 'indices': [46, 56]}, {'screen_name': 'jordanberg0', 'name': 'Jordan Berg', 'id': 822551391541542912, 'id_str': '822551391541542912', 'indices': [57, 69]}, {'screen_name': 'UUtah', 'name': 'University of Utah', 'id': 14748679, 'id_str': '14748679', 'indices': [70, 76]}]",[],en,recent,1029137666132992000,1029137666132992000,Jake Winter,jakewinter108,"Salt Lake City, UT","MD/PhD student in the Jared Rutter Lab, University of Utah. Interested in cell biology and cancer genetics. He/him",,[],False,253,281,1,Mon Aug 13 22:48:34 +0000 2018,497,,,False,False,102,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1104875017731358721/360yL3Hy_normal.jpg,https://pbs.twimg.com/profile_images/1104875017731358721/360yL3Hy_normal.jpg,https://pbs.twimg.com/profile_banners/1029137666132992000/1575656977,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Fri Jan 24 00:44:19 +0000 2020,1220507587788992512,1220507587788992512,@UUtah Drum and Feather,False,"[7, 23]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2204257186157404e+18,1220425718615740423,14748679.0,14748679,UUtah,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'UUtah', 'name': 'University of Utah', 'id': 14748679, 'id_str': '14748679', 'indices': [0, 6]}]",[],en,recent,41286502,41286502,Eva-Marie (Howard) Anastasion,EvaMarie73,"SLC, UT","Proud mother of a son with Autism ♡ HUGE fan of all things University of Utah☆
I love working with animals☆
My husband is my Rock ♡",https://t.co/nnGqGAD1ZK,[],False,455,425,18,Wed May 20 03:26:24 +0000 2009,83049,,,True,False,50326,,False,False,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/1214001753206575105/RH0Nej_u_normal.jpg,https://pbs.twimg.com/profile_images/1214001753206575105/RH0Nej_u_normal.jpg,https://pbs.twimg.com/profile_banners/41286502/1524189088,D02B55,829D5E,9CCC33,3E4415,True,True,False,False,False,False,False,none,"[{'url': 'https://t.co/nnGqGAD1ZK', 'expanded_url': 'http://www.facebook.com/pages/For-the-love-of-paws/113830175449268', 'display_url': 'facebook.com/pages/For-the-…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Fri Jan 24 00:20:50 +0000 2020,1220501678161526784,1220501678161526784,"RT @boulder2beirut: Shoutout to @UUtah student insurance for being the absolute worst. Migraine for 3 days and now fever, no appointments a…",False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,2,0,False,False,en,[],[],"[{'screen_name': 'boulder2beirut', 'name': 'María', 'id': 377758163, 'id_str': '377758163', 'indices': [3, 18]}, {'screen_name': 'UUtah', 'name': 'University of Utah', 'id': 14748679, 'id_str': '14748679', 'indices': [32, 38]}]",[],en,recent,899274910194962432,899274910194962432,_ruliette,JulietteJor,,21 y.o - Student - she/her 🌈,,[],False,299,646,0,Sun Aug 20 14:20:21 +0000 2017,184059,,,False,False,64578,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1219896375678095363/rhB3RVM1_normal.png,https://pbs.twimg.com/profile_images/1219896375678095363/rhB3RVM1_normal.png,https://pbs.twimg.com/profile_banners/899274910194962432/1569858103,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,Thu Jan 23 18:15:48 +0000 2020,1.2204098147670344e+18,1220409814767034386,"Shoutout to @UUtah student insurance for being the absolute worst. Migraine for 3 days and now fever, no appointments at student health, and insurance won’t cover urgent care til SHC is closed.... do I go ER or am I being dramatic??",False,"[0, 232]",[],[],"[{'screen_name': 'UUtah', 'name': 'University of Utah', 'id': 14748679, 'id_str': '14748679', 'indices': [12, 18]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,377758163.0,377758163,María,boulder2beirut,Wasatch Mountains,"Vagabond intellectual & PhD student @UofUPoliScience. CU, Qatar University, & UofA alum. IR/Middle East focus. Free human 🏴 Tweets uncensored & my own✌🏽&❤️",,[],False,1232.0,2712.0,23.0,Thu Sep 22 02:10:58 +0000 2011,17495.0,,,True,False,10861.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1192907108728991744/UdrVkd4v_normal.jpg,https://pbs.twimg.com/profile_images/1192907108728991744/UdrVkd4v_normal.jpg,FAB81E,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,,,,,False,2.0,10.0,False,False,en,,https://pbs.twimg.com/profile_banners/377758163/1495968892,,,,,,,,,,,,,,,,,,,,,
70,Thu Jan 23 23:19:49 +0000 2020,1220486321958838272,1220486321958838272,Don’t have plans for this weekend yet? Here’s some great events different student organizations from @UUtah are having.,False,"[0, 119]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,4,False,False,en,[],[],"[{'screen_name': 'UUtah', 'name': 'University of Utah', 'id': 14748679, 'id_str': '14748679', 'indices': [101, 107]}]",[],en,recent,1034905623387762688,1034905623387762688,ORG,ORG_UofU,"Salt Lake City, UT",Official University of Utah program within Student Leadership & Involvement that supports more than 575 student organizations/clubs with resources and support.,https://t.co/OTbK1bTWyq,[],False,100,281,0,Wed Aug 29 20:48:23 +0000 2018,647,,,False,False,674,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1063146235408732160/HdC6JDHZ_normal.jpg,https://pbs.twimg.com/profile_images/1063146235408732160/HdC6JDHZ_normal.jpg,https://pbs.twimg.com/profile_banners/1034905623387762688/1566589492,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/OTbK1bTWyq', 'expanded_url': 'http://leadership.utah.edu', 'display_url': 'leadership.utah.edu', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Thu Jan 23 22:24:36 +0000 2020,1220472425105674240,1220472425105674240,"We've been very busy at the @UUtah @phikappaphi chapter! There are so many new members to celebrate including Sean Anderson (JR) studying @UtahChemistry, Molly Czachor (JR) studying Biomedical @UtahCoE, and Taggart Steele (SR) studying @UBusiness.

Congrats to all new members!",False,"[0, 277]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'UUtah', 'name': 'University of Utah', 'id': 14748679, 'id_str': '14748679', 'indices': [28, 34]}, {'screen_name': 'phikappaphi', 'name': 'Phi Kappa Phi', 'id': 17521724, 'id_str': '17521724', 'indices': [35, 47]}, {'screen_name': 'UtahChemistry', 'name': 'Utah Chemistry', 'id': 2897946259, 'id_str': '2897946259', 'indices': [138, 152]}, {'screen_name': 'UtahCoE', 'name': 'Utah Engineering', 'id': 517758237, 'id_str': '517758237', 'indices': [193, 201]}, {'screen_name': 'UBusiness', 'name': 'Eccles School', 'id': 19256777, 'id_str': '19256777', 'indices': [236, 246]}]",[],en,recent,1192225157428862983,1192225157428862983,University of Utah Chapter of Phi Kappa Phi,UofU_PKP,University of Utah,Phi Kappa Phi is the nation's oldest and most selective collegiate honor society for all academic disciplines.,https://t.co/qHwM55pL3U,[],False,18,193,0,Wed Nov 06 23:40:12 +0000 2019,14,,,False,False,16,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1192490837361344512/ZlE0QnN4_normal.jpg,https://pbs.twimg.com/profile_images/1192490837361344512/ZlE0QnN4_normal.jpg,https://pbs.twimg.com/profile_banners/1192225157428862983/1573259230,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/qHwM55pL3U', 'expanded_url': 'http://phikappaphi.utah.edu', 'display_url': 'phikappaphi.utah.edu', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
