,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.profile_banner_url,user.entities.url.urls,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
332,Thu Jan 23 06:10:53 +0000 2020,1220227383912828928,1220227383912828928,RT @OPSVeracity49th: @PpollingNumbers @marcushjohnson @BaldwinWallace @oaklandu @ohionorthern bernie has spent almost 12 million vs 2.25 Bi…,False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,2,0,False,False,en,[],[],"[{'screen_name': 'OPSVeracity49th', 'name': 'Operation Veracity', 'id': 1142508297724944384, 'id_str': '1142508297724944384', 'indices': [3, 19]}, {'screen_name': 'PpollingNumbers', 'name': 'Political Polls', 'id': 4432916014, 'id_str': '4432916014', 'indices': [21, 37]}, {'screen_name': 'marcushjohnson', 'name': 'Marcus H. Johnson', 'id': 23031094, 'id_str': '23031094', 'indices': [38, 53]}, {'screen_name': 'BaldwinWallace', 'name': 'Baldwin Wallace', 'id': 25523838, 'id_str': '25523838', 'indices': [54, 69]}, {'screen_name': 'oaklandu', 'name': 'Oakland University', 'id': 17468189, 'id_str': '17468189', 'indices': [70, 79]}, {'screen_name': 'ohionorthern', 'name': 'Ohio Northern Univ.', 'id': 15033819, 'id_str': '15033819', 'indices': [80, 93]}]",[],en,recent,1242991880,1242991880,#MarchAgainstFascism @GOP Fascist Party,Jacq4Peace,"California, USA",Graduate CSU Chico #VoteBlue2020   👩🏾#VoteBlueNoMatterWho🇺🇸 👩🏾#BlueTsunami2020 🇺🇸👏🏾💐🌺🍀 👩🏾 ☮️💐💐🇺🇸 #Biden2020 👏🏾#MarchAgainstFascism 💐#VoteBlueDownBallot🇺🇸,,[],False,16599,17132,40,Tue Mar 05 06:09:29 +0000 2013,98473,,,False,False,111721,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1151184671851438081/agV3kcHe_normal.png,https://pbs.twimg.com/profile_images/1151184671851438081/agV3kcHe_normal.png,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/1242991880/1542190073,,Wed Jan 22 14:52:22 +0000 2020,1.219996230891266e+18,1219996230891266048,@PpollingNumbers @marcushjohnson @BaldwinWallace @oaklandu @ohionorthern bernie has spent almost 12 million vs 2.25 Biden and still trailing double digits,False,"[73, 154]",[],[],"[{'screen_name': 'PpollingNumbers', 'name': 'Political Polls', 'id': 4432916014, 'id_str': '4432916014', 'indices': [0, 16]}, {'screen_name': 'marcushjohnson', 'name': 'Marcus H. Johnson', 'id': 23031094, 'id_str': '23031094', 'indices': [17, 32]}, {'screen_name': 'BaldwinWallace', 'name': 'Baldwin Wallace', 'id': 25523838, 'id_str': '25523838', 'indices': [33, 48]}, {'screen_name': 'oaklandu', 'name': 'Oakland University', 'id': 17468189, 'id_str': '17468189', 'indices': [49, 58]}, {'screen_name': 'ohionorthern', 'name': 'Ohio Northern Univ.', 'id': 15033819, 'id_str': '15033819', 'indices': [59, 72]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2199952878146478e+18,1219995287814647808,4432916014.0,4432916014,PpollingNumbers,1.1425082977249444e+18,1142508297724944384,Operation Veracity,OPSVeracity49th,"San Diego, CA","#TheResistance #ScreamingFirehawks
We will keep the 49th District Blue.",,[],False,30.0,207.0,1.0,Sat Jun 22 19:02:59 +0000 2019,2963.0,,,False,False,3953.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1200278110865895424/KyPU2ud9_normal.jpg,https://pbs.twimg.com/profile_images/1200278110865895424/KyPU2ud9_normal.jpg,https://pbs.twimg.com/profile_banners/1142508297724944384/1576781009,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,2.0,4.0,False,False,en,,,,,,,,,,,
335,Thu Jan 23 03:28:43 +0000 2020,1220186570759770112,1220186570759770112,@Politics_Polls @BaldwinWallace @oaklandu @ohionorthern #YangGang my ass lmao,False,"[56, 77]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.219976873930842e+18,1219976873930842112,1903105045.0,1903105045,Politics_Polls,,,,,False,0,0,False,False,en,"[{'text': 'YangGang', 'indices': [56, 65]}]",[],"[{'screen_name': 'Politics_Polls', 'name': 'Political Polls', 'id': 1903105045, 'id_str': '1903105045', 'indices': [0, 15]}, {'screen_name': 'BaldwinWallace', 'name': 'Baldwin Wallace', 'id': 25523838, 'id_str': '25523838', 'indices': [16, 31]}, {'screen_name': 'oaklandu', 'name': 'Oakland University', 'id': 17468189, 'id_str': '17468189', 'indices': [32, 41]}, {'screen_name': 'ohionorthern', 'name': 'Ohio Northern Univ.', 'id': 15033819, 'id_str': '15033819', 'indices': [42, 55]}]",[],en,recent,2939845073,2939845073,Borno 🏴‍☠️🗺️🔥,NurBorno,,"Junior College Student. Political Science Major. 😎
#Bernie2020 🗳️
#FeelTheBern 🔥
#NotMeUs 👨‍👩‍👧‍👦
#Progressivism ⏩
#PopulistLeft ⏪
#BernieBeatsTrump ✌️",https://t.co/7tzmihAVdk,[],False,151,987,1,Wed Dec 24 18:56:45 +0000 2014,38985,,,False,False,10254,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1213597270920314881/hP5iZ6Bx_normal.jpg,https://pbs.twimg.com/profile_images/1213597270920314881/hP5iZ6Bx_normal.jpg,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/2939845073/1578553487,"[{'url': 'https://t.co/7tzmihAVdk', 'expanded_url': 'https://myanimelist.net/profile/RezoanNur', 'display_url': 'myanimelist.net/profile/Rezoan…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,Wed Jan 22 22:15:48 +0000 2020,1220107823687905280,1220107823687905280,@ArgonneForest @Politics_Polls @BaldwinWallace @oaklandu @ohionorthern He won all but one district last time around,False,"[71, 115]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2199963151841812e+18,1219996315184181249,145077441.0,145077441,ArgonneForest,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'ArgonneForest', 'name': 'MeuseArgonne', 'id': 145077441, 'id_str': '145077441', 'indices': [0, 14]}, {'screen_name': 'Politics_Polls', 'name': 'Political Polls', 'id': 1903105045, 'id_str': '1903105045', 'indices': [15, 30]}, {'screen_name': 'BaldwinWallace', 'name': 'Baldwin Wallace', 'id': 25523838, 'id_str': '25523838', 'indices': [31, 46]}, {'screen_name': 'oaklandu', 'name': 'Oakland University', 'id': 17468189, 'id_str': '17468189', 'indices': [47, 56]}, {'screen_name': 'ohionorthern', 'name': 'Ohio Northern Univ.', 'id': 15033819, 'id_str': '15033819', 'indices': [57, 70]}]",[],en,recent,1116549095357685760,1116549095357685760,Evaman 01,01Evaman,"Columbus, OH","nerd who loves science, snow boards, and web shit. reluctantly engaging in political discourse because the world is on fire and someone needs to care",,[],False,42,405,0,Fri Apr 12 03:50:23 +0000 2019,799,,,False,False,1479,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1116549360471252993/bfrzQo2P_normal.jpg,https://pbs.twimg.com/profile_images/1116549360471252993/bfrzQo2P_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,Wed Jan 22 22:14:49 +0000 2020,1220107577859739649,1220107577859739649,@LamberPaul @Politics_Polls @BaldwinWallace @oaklandu @ohionorthern Steyer has been concentrating his ads on SC and other super tuesday states,False,"[68, 142]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2199826637397565e+18,1219982663739756545,2710683329.0,2710683329,LamberPaul,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'LamberPaul', 'name': 'Paul Lambert', 'id': 2710683329, 'id_str': '2710683329', 'indices': [0, 11]}, {'screen_name': 'Politics_Polls', 'name': 'Political Polls', 'id': 1903105045, 'id_str': '1903105045', 'indices': [12, 27]}, {'screen_name': 'BaldwinWallace', 'name': 'Baldwin Wallace', 'id': 25523838, 'id_str': '25523838', 'indices': [28, 43]}, {'screen_name': 'oaklandu', 'name': 'Oakland University', 'id': 17468189, 'id_str': '17468189', 'indices': [44, 53]}, {'screen_name': 'ohionorthern', 'name': 'Ohio Northern Univ.', 'id': 15033819, 'id_str': '15033819', 'indices': [54, 67]}]",[],en,recent,1116549095357685760,1116549095357685760,Evaman 01,01Evaman,"Columbus, OH","nerd who loves science, snow boards, and web shit. reluctantly engaging in political discourse because the world is on fire and someone needs to care",,[],False,42,405,0,Fri Apr 12 03:50:23 +0000 2019,799,,,False,False,1479,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1116549360471252993/bfrzQo2P_normal.jpg,https://pbs.twimg.com/profile_images/1116549360471252993/bfrzQo2P_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,Wed Jan 22 19:38:34 +0000 2020,1220068253478739968,1220068253478739968,"@ThatRealProgre1 @Politics_Polls @BaldwinWallace @oaklandu @ohionorthern We have to do the work to make sure we win, nothing is gonna be guaranteed",False,"[73, 147]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220020141808853e+18,1220020141808852994,1.177988413938647e+18,1177988413938647040,ThatRealProgre1,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'ThatRealProgre1', 'name': 'The Progressive Psychonaut ☮️', 'id': 1177988413938647040, 'id_str': '1177988413938647040', 'indices': [0, 16]}, {'screen_name': 'Politics_Polls', 'name': 'Political Polls', 'id': 1903105045, 'id_str': '1903105045', 'indices': [17, 32]}, {'screen_name': 'BaldwinWallace', 'name': 'Baldwin Wallace', 'id': 25523838, 'id_str': '25523838', 'indices': [33, 48]}, {'screen_name': 'oaklandu', 'name': 'Oakland University', 'id': 17468189, 'id_str': '17468189', 'indices': [49, 58]}, {'screen_name': 'ohionorthern', 'name': 'Ohio Northern Univ.', 'id': 15033819, 'id_str': '15033819', 'indices': [59, 72]}]",[],en,recent,891764315740569605,891764315740569605,Sean Gibbons,majgibbons,"East Lansing, MI",MSU 2021 | International Relations Major,,[],False,86,247,0,Sun Jul 30 20:55:55 +0000 2017,5476,,,False,False,409,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/891766363957669888/FYoOe63s_normal.jpg,https://pbs.twimg.com/profile_images/891766363957669888/FYoOe63s_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,Wed Jan 22 18:11:41 +0000 2020,1220046389809336320,1220046389809336320,@Politics_Polls @BaldwinWallace @oaklandu @ohionorthern dang good to see that NYT endorsement pushing #klobmentum in the rust belt,False,"[56, 130]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.219976873930842e+18,1219976873930842112,1903105045.0,1903105045,Politics_Polls,,,,,False,0,1,False,False,en,"[{'text': 'klobmentum', 'indices': [102, 113]}]",[],"[{'screen_name': 'Politics_Polls', 'name': 'Political Polls', 'id': 1903105045, 'id_str': '1903105045', 'indices': [0, 15]}, {'screen_name': 'BaldwinWallace', 'name': 'Baldwin Wallace', 'id': 25523838, 'id_str': '25523838', 'indices': [16, 31]}, {'screen_name': 'oaklandu', 'name': 'Oakland University', 'id': 17468189, 'id_str': '17468189', 'indices': [32, 41]}, {'screen_name': 'ohionorthern', 'name': 'Ohio Northern Univ.', 'id': 15033819, 'id_str': '15033819', 'indices': [42, 55]}]",[],en,recent,1006572736922046464,1006572736922046464,gareth,garethbk,"San Diego, CA",I like old sci fi paperbacks and JavaScript and also weird mammals. he/him,,[],False,67,245,3,Tue Jun 12 16:23:36 +0000 2018,1188,,,False,False,579,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1153869768283181056/CXzWBStz_normal.jpg,https://pbs.twimg.com/profile_images/1153869768283181056/CXzWBStz_normal.jpg,4682B4,000000,000000,000000,False,False,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/1006572736922046464/1563938965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,Wed Jan 22 16:41:34 +0000 2020,1220023710838677505,1220023710838677505,@forgrands @Daniel_luby @PpollingNumbers @kenklippenstein @BaldwinWallace @oaklandu @ohionorthern The polls are literally saying that Bernie has best chances to beat Trump nationally and in battleground states. You're morally obligated to vote for him in the primary now. Sorry I don't make the rules.,False,"[98, 301]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2200060868008387e+18,1220006086800838656,3345238775.0,3345238775,forgrands,,,,,False,0,5,False,False,en,[],[],"[{'screen_name': 'forgrands', 'name': 'Fourgrands', 'id': 3345238775, 'id_str': '3345238775', 'indices': [0, 10]}, {'screen_name': 'Daniel_luby', 'name': 'Daniel Luby', 'id': 1347508368, 'id_str': '1347508368', 'indices': [11, 23]}, {'screen_name': 'PpollingNumbers', 'name': 'Political Polls', 'id': 4432916014, 'id_str': '4432916014', 'indices': [24, 40]}, {'screen_name': 'kenklippenstein', 'name': 'Ken Klippenstein', 'id': 1634248890, 'id_str': '1634248890', 'indices': [41, 57]}, {'screen_name': 'BaldwinWallace', 'name': 'Baldwin Wallace', 'id': 25523838, 'id_str': '25523838', 'indices': [58, 73]}, {'screen_name': 'oaklandu', 'name': 'Oakland University', 'id': 17468189, 'id_str': '17468189', 'indices': [74, 83]}, {'screen_name': 'ohionorthern', 'name': 'Ohio Northern Univ.', 'id': 15033819, 'id_str': '15033819', 'indices': [84, 97]}]",[],en,recent,351350971,351350971,James Blount,Jakistooshort,"Madison, WI",scientist man,,[],False,33,253,0,Tue Aug 09 03:52:15 +0000 2011,18227,,,True,False,560,,False,False,False,000000,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,False,http://pbs.twimg.com/profile_images/1164721308741120000/HOlN62fn_normal.jpg,https://pbs.twimg.com/profile_images/1164721308741120000/HOlN62fn_normal.jpg,91D2FA,000000,000000,000000,False,False,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/351350971/1509645730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,Wed Jan 22 16:39:05 +0000 2020,1220023088399601666,1220023088399601666,@forgrands @Daniel_luby @PpollingNumbers @kenklippenstein @BaldwinWallace @oaklandu @ohionorthern (Bernie is the only one who can beat trump),False,"[98, 141]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2200060868008387e+18,1220006086800838656,3345238775.0,3345238775,forgrands,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'forgrands', 'name': 'Fourgrands', 'id': 3345238775, 'id_str': '3345238775', 'indices': [0, 10]}, {'screen_name': 'Daniel_luby', 'name': 'Daniel Luby', 'id': 1347508368, 'id_str': '1347508368', 'indices': [11, 23]}, {'screen_name': 'PpollingNumbers', 'name': 'Political Polls', 'id': 4432916014, 'id_str': '4432916014', 'indices': [24, 40]}, {'screen_name': 'kenklippenstein', 'name': 'Ken Klippenstein', 'id': 1634248890, 'id_str': '1634248890', 'indices': [41, 57]}, {'screen_name': 'BaldwinWallace', 'name': 'Baldwin Wallace', 'id': 25523838, 'id_str': '25523838', 'indices': [58, 73]}, {'screen_name': 'oaklandu', 'name': 'Oakland University', 'id': 17468189, 'id_str': '17468189', 'indices': [74, 83]}, {'screen_name': 'ohionorthern', 'name': 'Ohio Northern Univ.', 'id': 15033819, 'id_str': '15033819', 'indices': [84, 97]}]",[],en,recent,333792671,333792671,Blake,ByBlakeWilliams,"Los Angeles, CA",Writer: @DodgersNation | Member: @IBWAA | Student: @CSUNorthridge (@CSUNJournalism) | Previously: @PierceCollegeCA (@RoundupNews) | #NotMeUs🌹| Opinions = Mine,https://t.co/gIFNmfeyuV,[],False,2734,1174,60,Tue Jul 12 02:57:29 +0000 2011,16894,,,True,False,18110,,False,False,False,24A0E3,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1167706112247754755/Bo-fPkVm_normal.jpg,https://pbs.twimg.com/profile_images/1167706112247754755/Bo-fPkVm_normal.jpg,003882,FFFFFF,1DE0E0,DB0404,True,True,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/333792671/1579326023,"[{'url': 'https://t.co/gIFNmfeyuV', 'expanded_url': 'https://blakemaxwilliams.com', 'display_url': 'blakemaxwilliams.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,Wed Jan 22 16:32:10 +0000 2020,1220021348111659009,1220021348111659009,@PpollingNumbers @BaldwinWallace @oaklandu @ohionorthern Bernie is running away with it,False,"[57, 87]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2199972328601436e+18,1219997232860143616,4432916014.0,4432916014,PpollingNumbers,,,,,False,0,6,False,False,en,[],[],"[{'screen_name': 'PpollingNumbers', 'name': 'Political Polls', 'id': 4432916014, 'id_str': '4432916014', 'indices': [0, 16]}, {'screen_name': 'BaldwinWallace', 'name': 'Baldwin Wallace', 'id': 25523838, 'id_str': '25523838', 'indices': [17, 32]}, {'screen_name': 'oaklandu', 'name': 'Oakland University', 'id': 17468189, 'id_str': '17468189', 'indices': [33, 42]}, {'screen_name': 'ohionorthern', 'name': 'Ohio Northern Univ.', 'id': 15033819, 'id_str': '15033819', 'indices': [43, 56]}]",[],en,recent,879142866508972032,879142866508972032,Politics aside...,politics__aside,,Centrists are enablers of fascism,,[],False,168,1229,3,Mon Jun 26 01:02:47 +0000 2017,26539,,,True,False,5238,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1221128093827584006/BcUAvsVj_normal.jpg,https://pbs.twimg.com/profile_images/1221128093827584006/BcUAvsVj_normal.jpg,7FDBB6,000000,000000,000000,False,False,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/879142866508972032/1579974601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,Wed Jan 22 16:29:26 +0000 2020,1220020659570561025,1220020659570561025,RT @eugenevdanzig: @PpollingNumbers @kenklippenstein @BaldwinWallace @oaklandu @ohionorthern I’ve said it before a million times and I’ll s…,False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,2,0,False,False,en,[],[],"[{'screen_name': 'eugenevdanzig', 'name': 'Eugene V. Danzig', 'id': 1205159655485431813, 'id_str': '1205159655485431813', 'indices': [3, 17]}, {'screen_name': 'PpollingNumbers', 'name': 'Political Polls', 'id': 4432916014, 'id_str': '4432916014', 'indices': [19, 35]}, {'screen_name': 'kenklippenstein', 'name': 'Ken Klippenstein', 'id': 1634248890, 'id_str': '1634248890', 'indices': [36, 52]}, {'screen_name': 'BaldwinWallace', 'name': 'Baldwin Wallace', 'id': 25523838, 'id_str': '25523838', 'indices': [53, 68]}, {'screen_name': 'oaklandu', 'name': 'Oakland University', 'id': 17468189, 'id_str': '17468189', 'indices': [69, 78]}, {'screen_name': 'ohionorthern', 'name': 'Ohio Northern Univ.', 'id': 15033819, 'id_str': '15033819', 'indices': [79, 92]}]",[],en,recent,49631697,49631697,CinqL #NoWarWithIran,ashestodust80,Canada,"Left wing, atheist, gay (He/him), 39, Canadian, South Asian descent. Sci fi fan, Trekkie, politics junkie #BERN  DMs open!",https://t.co/uz8SABjLsT,[],False,491,407,0,Mon Jun 22 13:45:15 +0000 2009,64599,,,False,False,13153,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1219311672839540737/vPM7MkfY_normal.jpg,https://pbs.twimg.com/profile_images/1219311672839540737/vPM7MkfY_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,"[{'url': 'https://t.co/uz8SABjLsT', 'expanded_url': 'http://www.paypal.com/cinql', 'display_url': 'paypal.com/cinql', 'indices': [0, 23]}]",Wed Jan 22 15:23:29 +0000 2020,1.2200040622524703e+18,1220004062252470278,@PpollingNumbers @kenklippenstein @BaldwinWallace @oaklandu @ohionorthern I’ve said it before a million times and I’ll say it again: Bernie is the only democrat who will win in the Midwest in the general. As a lifelong Midwesterner I promise you this.,False,"[74, 251]",[],[],"[{'screen_name': 'PpollingNumbers', 'name': 'Political Polls', 'id': 4432916014, 'id_str': '4432916014', 'indices': [0, 16]}, {'screen_name': 'kenklippenstein', 'name': 'Ken Klippenstein', 'id': 1634248890, 'id_str': '1634248890', 'indices': [17, 33]}, {'screen_name': 'BaldwinWallace', 'name': 'Baldwin Wallace', 'id': 25523838, 'id_str': '25523838', 'indices': [34, 49]}, {'screen_name': 'oaklandu', 'name': 'Oakland University', 'id': 17468189, 'id_str': '17468189', 'indices': [50, 59]}, {'screen_name': 'ohionorthern', 'name': 'Ohio Northern Univ.', 'id': 15033819, 'id_str': '15033819', 'indices': [60, 73]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2199972328601436e+18,1219997232860143616,4432916014.0,4432916014,PpollingNumbers,1.2051596554854318e+18,1205159655485431813,Eugene V. Danzig,eugenevdanzig,"Detroit, MI","I ain’t no god damn cap-it-al-ist, you betta think about it baby 🕸🕷🦇",,[],False,4.0,61.0,0.0,Thu Dec 12 16:17:35 +0000 2019,305.0,,,False,False,164.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1205163945285300226/zonxhK8A_normal.jpg,https://pbs.twimg.com/profile_images/1205163945285300226/zonxhK8A_normal.jpg,https://pbs.twimg.com/profile_banners/1205159655485431813/1579008923,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,2.0,23.0,False,False,en,,,,,,,,,,,
