,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls,user.entities.url.urls,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
256,Tue Jan 21 07:02:28 +0000 2020,1219515589972000768,1219515589972000768,"@CelineHeu @unswmwac @UNSW Wow! that is indeed an end of an era. This instrument was a game changer, thanks to a LIEF @arc_gov_au grant in 2010. I am sure the new Nanowizard will equally be a game-changer for bio-nano research!",False,"[27, 227]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1.2195005119859876e+18,1219500511985987584,1.0675700679388488e+18,1067570067938848768,CelineHeu,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'CelineHeu', 'name': 'Dr Celine Heu', 'id': 1067570067938848768, 'id_str': '1067570067938848768', 'indices': [0, 10]}, {'screen_name': 'unswmwac', 'name': 'UNSW MWAC', 'id': 733121706038939648, 'id_str': '733121706038939648', 'indices': [11, 20]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [21, 26]}, {'screen_name': 'arc_gov_au', 'name': 'ARC', 'id': 243479125, 'id_str': '243479125', 'indices': [118, 129]}]",[],en,recent,2919448626,2919448626,Palli Thordarson,PalliThordarson,"Sydney, New South Wales","Professor, School of Chemistry UNSW",https://t.co/Cv092OP0C6,[],False,2779,2304,25,Fri Dec 05 10:10:36 +0000 2014,14866,,,True,False,3396,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/540811177815584769/KpyKjClS_normal.jpeg,https://pbs.twimg.com/profile_images/540811177815584769/KpyKjClS_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/Cv092OP0C6', 'expanded_url': 'http://www.chemistry.unsw.edu.au/staff/pall-thordarson', 'display_url': 'chemistry.unsw.edu.au/staff/pall-tho…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
260,Tue Jan 21 05:10:22 +0000 2020,1219487376466046976,1219487376466046976,The @TGAgovau has released their new Regulatory Science Strategy 2020-25. Looking forward to developing partnerships to enable skills development in regulatory science #unsw #regulatory #pharmmedaus @UNSW,False,"[0, 204]","<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",,,,,,,,,,False,0,7,False,False,en,"[{'text': 'unsw', 'indices': [168, 173]}, {'text': 'regulatory', 'indices': [174, 185]}, {'text': 'pharmmedaus', 'indices': [186, 198]}]",[],"[{'screen_name': 'TGAgovau', 'name': 'TGA Australia', 'id': 3800463014, 'id_str': '3800463014', 'indices': [4, 13]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [199, 204]}]",[],en,recent,801651863107969024,801651863107969024,Orin Chisholm,OrinChisholm,"Sydney, New South Wales","Associate Professor/Program Director, Pharmaceutical Medicine, #UNSW Australia, leading postgraduate education in  #pharmmedAustralia #PharmMedAus",https://t.co/qEyd5Uu5zY,[],False,158,261,2,Thu Nov 24 05:01:12 +0000 2016,423,,,False,False,139,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/801722019481993216/PldeYFYR_normal.jpg,https://pbs.twimg.com/profile_images/801722019481993216/PldeYFYR_normal.jpg,https://pbs.twimg.com/profile_banners/801651863107969024/1484433214,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/qEyd5Uu5zY', 'expanded_url': 'https://med.unsw.edu.au/pharmaceutical-medicine', 'display_url': 'med.unsw.edu.au/pharmaceutical…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
261,Tue Jan 21 02:20:37 +0000 2020,1219444657190387712,1219444657190387712,"@MrFafDriscoll @UNSW I was there the other day for the first time, it was awesome!",False,"[21, 82]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2191045907395625e+18,1219104590739562497,3185923562.0,3185923562,MrFafDriscoll,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'MrFafDriscoll', 'name': 'Matthew Driscoll', 'id': 3185923562, 'id_str': '3185923562', 'indices': [0, 14]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [15, 20]}]",[],en,recent,1930342326,1930342326,Melissa Riley,archaeoeducator,Gadigal country,"Head of History & Leader of Academic Programs (acting)| Vice President @HTANSW | Editor: Teaching History | Archaeologist | PhD attempter | Views mine, all mine",https://t.co/YAaDcWwps8,[],False,1128,847,31,Thu Oct 03 11:25:23 +0000 2013,12000,,,True,False,7074,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1185409506227834880/S4wjgxDt_normal.jpg,https://pbs.twimg.com/profile_images/1185409506227834880/S4wjgxDt_normal.jpg,https://pbs.twimg.com/profile_banners/1930342326/1516156062,FF691F,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/YAaDcWwps8', 'expanded_url': 'http://archaeoeducator.com', 'display_url': 'archaeoeducator.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
263,Tue Jan 21 00:53:26 +0000 2020,1219422716585021440,1219422716585021440,"@UNSWMedicine @UNSW @MK_CCI @NanoMed_UNSW @KidsCancerInst @thekca @GladysB @ARCCoEBionano A genuine hero, scientist, role model, friend and mentor.",False,"[90, 147]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2194195633322598e+18,1219419563332259840,9.33541450708435e+17,933541450708434944,UNSWMedicine,,,,,False,1,4,False,False,en,[],[],"[{'screen_name': 'UNSWMedicine', 'name': 'UNSW Medicine', 'id': 933541450708434944, 'id_str': '933541450708434944', 'indices': [0, 13]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [14, 19]}, {'screen_name': 'MK_CCI', 'name': 'Prof Maria Kavallaris AM', 'id': 50298176, 'id_str': '50298176', 'indices': [20, 27]}, {'screen_name': 'NanoMed_UNSW', 'name': 'NanoMed', 'id': 776581978602647552, 'id_str': '776581978602647552', 'indices': [28, 41]}, {'screen_name': 'KidsCancerInst', 'name': 'Childrens Cancer Institute', 'id': 111582458, 'id_str': '111582458', 'indices': [42, 57]}, {'screen_name': 'thekca', 'name': 'Kids Cancer Alliance', 'id': 992453281, 'id_str': '992453281', 'indices': [58, 65]}, {'screen_name': 'GladysB', 'name': 'Gladys Berejiklian', 'id': 704882735815401472, 'id_str': '704882735815401472', 'indices': [66, 74]}, {'screen_name': 'ARCCoEBionano', 'name': 'CBNS', 'id': 2980876543, 'id_str': '2980876543', 'indices': [75, 89]}]",[],en,recent,4854112593,4854112593,Lewis Lab MSKCC,LewisLabMSKCC,"New York, NY","A Molecular Imaging research group working on the diagnosis and therapy of cancer. Husband, Father, Scientist, Educator, Nerd. Opinions are my own.",,[],False,867,506,2,Wed Jan 27 17:11:14 +0000 2016,162,,,True,False,1669,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/851532954778185730/FVt3-Z3D_normal.jpg,https://pbs.twimg.com/profile_images/851532954778185730/FVt3-Z3D_normal.jpg,https://pbs.twimg.com/profile_banners/4854112593/1549404110,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,Tue Jan 21 00:50:58 +0000 2020,1219422098835161088,1219422098835161088,@MK_CCI @angelica_merlot @UNSWMedicine @KidsCancerInst @thekca @NanoMed_UNSW @ARCCoEBionano @UNSW Congratulations @MK_CCI ! You truly are an inspiration to us all❤,False,"[98, 163]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2193862497245798e+18,1219386249724579840,50298176.0,50298176,MK_CCI,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'MK_CCI', 'name': 'Prof Maria Kavallaris AM', 'id': 50298176, 'id_str': '50298176', 'indices': [0, 7]}, {'screen_name': 'angelica_merlot', 'name': 'Angelica Merlot', 'id': 849470544173027331, 'id_str': '849470544173027331', 'indices': [8, 24]}, {'screen_name': 'UNSWMedicine', 'name': 'UNSW Medicine', 'id': 933541450708434944, 'id_str': '933541450708434944', 'indices': [25, 38]}, {'screen_name': 'KidsCancerInst', 'name': 'Childrens Cancer Institute', 'id': 111582458, 'id_str': '111582458', 'indices': [39, 54]}, {'screen_name': 'thekca', 'name': 'Kids Cancer Alliance', 'id': 992453281, 'id_str': '992453281', 'indices': [55, 62]}, {'screen_name': 'NanoMed_UNSW', 'name': 'NanoMed', 'id': 776581978602647552, 'id_str': '776581978602647552', 'indices': [63, 76]}, {'screen_name': 'ARCCoEBionano', 'name': 'CBNS', 'id': 2980876543, 'id_str': '2980876543', 'indices': [77, 91]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [92, 97]}, {'screen_name': 'MK_CCI', 'name': 'Prof Maria Kavallaris AM', 'id': 50298176, 'id_str': '50298176', 'indices': [114, 121]}]",[],en,recent,1131720772685221888,1131720772685221888,Santhni Subramaniam,SanthniSub,"Adelaide, South Australia",PhD Candidate 👩‍🔬🔬  || University of South Australia 🇦🇺🐨 || Nanoantibiotics 🦠💊,https://t.co/LmcenrUwHW,[],False,94,217,0,Fri May 24 00:37:13 +0000 2019,351,,,True,False,57,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1131721338299789312/79pFDE5O_normal.jpg,https://pbs.twimg.com/profile_images/1131721338299789312/79pFDE5O_normal.jpg,https://pbs.twimg.com/profile_banners/1131720772685221888/1558659599,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/LmcenrUwHW', 'expanded_url': 'https://www.linkedin.com/in/santhni-subramaniam', 'display_url': 'linkedin.com/in/santhni-sub…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
267,Mon Jan 20 22:03:18 +0000 2020,1219379903038021633,1219379903038021633,@wu_jason1 @UNSW @UNSWMedicine Thanks Jason.,False,"[31, 44]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2193706724570112e+18,1219370672457011200,9.950937472925204e+17,995093747292520449,wu_jason1,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'wu_jason1', 'name': 'Jason Wu', 'id': 995093747292520449, 'id_str': '995093747292520449', 'indices': [0, 10]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [11, 16]}, {'screen_name': 'UNSWMedicine', 'name': 'UNSW Medicine', 'id': 933541450708434944, 'id_str': '933541450708434944', 'indices': [17, 30]}]",[],en,recent,251916033,251916033,Rebecca Ivers,rebeccaivers,"Sydney, New South Wales","professor of public health; head, school of public health and community medicine, UNSW; NHMRC fellow; George Institute; injury, equity, prevention",https://t.co/PpQAKkc1x2,[],False,3228,2244,139,Mon Feb 14 03:08:06 +0000 2011,12218,,,False,False,16564,,False,False,False,572786,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/500219861906096128/tO7bN2Bm_normal.jpeg,https://pbs.twimg.com/profile_images/500219861906096128/tO7bN2Bm_normal.jpeg,https://pbs.twimg.com/profile_banners/251916033/1402895717,AD61FF,000000,EFEFEF,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/PpQAKkc1x2', 'expanded_url': 'https://sphcm.med.unsw.edu.au/', 'display_url': 'sphcm.med.unsw.edu.au', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
268,Mon Jan 20 22:02:41 +0000 2020,1219379749362921472,1219379749362921472,RT @wu_jason1: @rebeccaivers @UNSW @UNSWMedicine Looks amazing - thank you for demonstrating leadership and making healthy food (and reduce…,False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'wu_jason1', 'name': 'Jason Wu', 'id': 995093747292520449, 'id_str': '995093747292520449', 'indices': [3, 13]}, {'screen_name': 'rebeccaivers', 'name': 'Rebecca Ivers', 'id': 251916033, 'id_str': '251916033', 'indices': [15, 28]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [29, 34]}, {'screen_name': 'UNSWMedicine', 'name': 'UNSW Medicine', 'id': 933541450708434944, 'id_str': '933541450708434944', 'indices': [35, 48]}]",[],en,recent,251916033,251916033,Rebecca Ivers,rebeccaivers,"Sydney, New South Wales","professor of public health; head, school of public health and community medicine, UNSW; NHMRC fellow; George Institute; injury, equity, prevention",https://t.co/PpQAKkc1x2,[],False,3228,2244,139,Mon Feb 14 03:08:06 +0000 2011,12218,,,False,False,16564,,False,False,False,572786,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/500219861906096128/tO7bN2Bm_normal.jpeg,https://pbs.twimg.com/profile_images/500219861906096128/tO7bN2Bm_normal.jpeg,https://pbs.twimg.com/profile_banners/251916033/1402895717,AD61FF,000000,EFEFEF,333333,True,False,False,False,False,False,False,none,Mon Jan 20 21:26:37 +0000 2020,1.2193706724570112e+18,1219370672457011200,@rebeccaivers @UNSW @UNSWMedicine Looks amazing - thank you for demonstrating leadership and making healthy food (and reduced waste) the norm at @UNSWPublicHealth. We will be working with other stakeholders @UNSW this year to hopefully encourage similar changes for more students and staff!,False,"[34, 290]",[],[],"[{'screen_name': 'rebeccaivers', 'name': 'Rebecca Ivers', 'id': 251916033, 'id_str': '251916033', 'indices': [0, 13]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [14, 19]}, {'screen_name': 'UNSWMedicine', 'name': 'UNSW Medicine', 'id': 933541450708434944, 'id_str': '933541450708434944', 'indices': [20, 33]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [207, 212]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2191459556870267e+18,1219145955687026689,251916033.0,251916033,rebeccaivers,9.950937472925204e+17,995093747292520449,Jason Wu,wu_jason1,Australia,"Public health nutrition scientist, University of New South Wales. Freaked out about the climate emergency, feeling the Bern, committed activist. Tweets my own.",https://t.co/weaRatPCzP,[],False,75.0,65.0,0.0,Sat May 12 00:10:12 +0000 2018,796.0,,,False,False,262.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1149817959075831808/CYpe5RKg_normal.png,https://pbs.twimg.com/profile_images/1149817959075831808/CYpe5RKg_normal.png,https://pbs.twimg.com/profile_banners/995093747292520449/1578436400,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,1.0,5.0,False,False,en,"[{'url': 'https://t.co/weaRatPCzP', 'expanded_url': 'https://research.unsw.edu.au/people/associate-professor-jason-wu', 'display_url': 'research.unsw.edu.au/people/associa…', 'indices': [0, 23]}]","[{'url': 'https://t.co/PpQAKkc1x2', 'expanded_url': 'https://sphcm.med.unsw.edu.au/', 'display_url': 'sphcm.med.unsw.edu.au', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
269,Mon Jan 20 21:26:37 +0000 2020,1219370672457011200,1219370672457011200,@rebeccaivers @UNSW @UNSWMedicine Looks amazing - thank you for demonstrating leadership and making healthy food (and reduced waste) the norm at @UNSWPublicHealth. We will be working with other stakeholders @UNSW this year to hopefully encourage similar changes for more students and staff!,False,"[34, 290]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2191459556870267e+18,1219145955687026689,251916033.0,251916033,rebeccaivers,,,,,False,1,5,False,False,en,[],[],"[{'screen_name': 'rebeccaivers', 'name': 'Rebecca Ivers', 'id': 251916033, 'id_str': '251916033', 'indices': [0, 13]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [14, 19]}, {'screen_name': 'UNSWMedicine', 'name': 'UNSW Medicine', 'id': 933541450708434944, 'id_str': '933541450708434944', 'indices': [20, 33]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [207, 212]}]",[],en,recent,995093747292520449,995093747292520449,Jason Wu,wu_jason1,Australia,"Public health nutrition scientist, University of New South Wales. Freaked out about the climate emergency, feeling the Bern, committed activist. Tweets my own.",https://t.co/weaRatPCzP,[],False,75,65,0,Sat May 12 00:10:12 +0000 2018,796,,,False,False,262,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1149817959075831808/CYpe5RKg_normal.png,https://pbs.twimg.com/profile_images/1149817959075831808/CYpe5RKg_normal.png,https://pbs.twimg.com/profile_banners/995093747292520449/1578436400,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/weaRatPCzP', 'expanded_url': 'https://research.unsw.edu.au/people/associate-professor-jason-wu', 'display_url': 'research.unsw.edu.au/people/associa…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
276,Mon Jan 20 10:39:58 +0000 2020,1219207938050383872,1219207938050383872,@shaw_brendan @JorgeMestreFerr @UNSW Congratulations Brenda and Jorge!,False,"[37, 70]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2191663769018245e+18,1219166376901824512,576029147.0,576029147,shaw_brendan,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'shaw_brendan', 'name': 'Brendan Shaw', 'id': 576029147, 'id_str': '576029147', 'indices': [0, 13]}, {'screen_name': 'JorgeMestreFerr', 'name': 'Jorge Mestre-Ferrand', 'id': 988810488, 'id_str': '988810488', 'indices': [14, 30]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [31, 36]}]",[],en,recent,801651863107969024,801651863107969024,Orin Chisholm,OrinChisholm,"Sydney, New South Wales","Associate Professor/Program Director, Pharmaceutical Medicine, #UNSW Australia, leading postgraduate education in  #pharmmedAustralia #PharmMedAus",https://t.co/qEyd5Uu5zY,[],False,158,261,2,Thu Nov 24 05:01:12 +0000 2016,423,,,False,False,139,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/801722019481993216/PldeYFYR_normal.jpg,https://pbs.twimg.com/profile_images/801722019481993216/PldeYFYR_normal.jpg,https://pbs.twimg.com/profile_banners/801651863107969024/1484433214,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/qEyd5Uu5zY', 'expanded_url': 'https://med.unsw.edu.au/pharmaceutical-medicine', 'display_url': 'med.unsw.edu.au/pharmaceutical…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
278,Mon Jan 20 09:16:40 +0000 2020,1219186973052719105,1219186973052719105,"@ETH_en @SISeneviratne @erichfischer @WUR @AukVis @UNSW @CA_Latest @NCAR_Science @CLM_science @VUBrussel @hydr_vub By the way, the .gif of the three global maps shows the probability ratio of exceeding the 99th percentile (1-in-100 day) daily maximum temperature in the reference simulation. red colours imply that hot extremes become more likely, blue colours that they become less likely.",False,"[115, 390]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2181963991892992e+18,1218196399189299200,7.788627069211853e+17,778862706921185284,WimThiery,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'ETH_en', 'name': 'ETH Zurich', 'id': 204279080, 'id_str': '204279080', 'indices': [0, 7]}, {'screen_name': 'SISeneviratne', 'name': 'Sonia I. Seneviratne', 'id': 986202623836606464, 'id_str': '986202623836606464', 'indices': [8, 22]}, {'screen_name': 'erichfischer', 'name': 'Erich Fischer', 'id': 48557454, 'id_str': '48557454', 'indices': [23, 36]}, {'screen_name': 'WUR', 'name': 'Wageningen U&R', 'id': 20045134, 'id_str': '20045134', 'indices': [37, 41]}, {'screen_name': 'AukVis', 'name': 'Auke Visser', 'id': 926080253763751937, 'id_str': '926080253763751937', 'indices': [42, 49]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [50, 55]}, {'screen_name': 'CA_Latest', 'name': 'Climate Analytics', 'id': 3350493279, 'id_str': '3350493279', 'indices': [56, 66]}, {'screen_name': 'NCAR_Science', 'name': 'NCAR Science', 'id': 30028674, 'id_str': '30028674', 'indices': [67, 80]}, {'screen_name': 'CLM_science', 'name': 'CLM_science', 'id': 3439984396, 'id_str': '3439984396', 'indices': [81, 93]}, {'screen_name': 'VUBrussel', 'name': 'VUB', 'id': 127907048, 'id_str': '127907048', 'indices': [94, 104]}, {'screen_name': 'hydr_vub', 'name': 'HYDR-VUB', 'id': 918450416706293760, 'id_str': '918450416706293760', 'indices': [105, 114]}]",[],en,recent,778862706921185284,778862706921185284,Wim Thiery,WimThiery,"Brussels, Belgium","Climate scientist modelling the role of water in a changing climate, tenure track research professor @VUBrussel",https://t.co/4rrqEkQuAd,[],False,839,683,24,Thu Sep 22 07:45:14 +0000 2016,2045,,,True,False,1505,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/845593244872396800/hw084c-6_normal.jpg,https://pbs.twimg.com/profile_images/845593244872396800/hw084c-6_normal.jpg,https://pbs.twimg.com/profile_banners/778862706921185284/1474559095,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/4rrqEkQuAd', 'expanded_url': 'https://sites.google.com/site/wimthiery/', 'display_url': 'sites.google.com/site/wimthiery/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
