,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,user.profile_banner_url,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
111,Fri Jan 24 17:37:47 +0000 2020,1220762633239855104,1220762633239855104,@UCDavis ranked #5 among top public universities in US. (Of course I only post these rankings when we do well.) ihttps://www.timeshighereducation.com/student/best-universities/best-public-universities-united-states,False,"[0, 214]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,15987188.0,15987188,ucdavis,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [0, 8]}]",[],en,recent,1046589272,1046589272,John Henderson,JhendersonIMB,"Davis, CA","cognitive {vision}(neuro)scientist, University of California Davis; guitar player and rogue. he/him/his",https://t.co/JogTMGQSKv,[],False,1155,565,14,Sun Dec 30 02:27:03 +0000 2012,4178,,,False,False,3152,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/746461096395972613/ACD6keGw_normal.jpg,https://pbs.twimg.com/profile_images/746461096395972613/ACD6keGw_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/JogTMGQSKv', 'expanded_url': 'https://viscoglab.ucdavis.edu/', 'display_url': 'viscoglab.ucdavis.edu', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1046589272/1531604290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Fri Jan 24 16:47:04 +0000 2020,1220749870199234560,1220749870199234560,@AC_Global @ucdavis Thank you! Can’t wait to start this project!,False,"[20, 64]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2205517510419415e+18,1220551751041941505,285707150.0,285707150,AC_Global,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'AC_Global', 'name': 'American Councils', 'id': 285707150, 'id_str': '285707150', 'indices': [0, 10]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [11, 19]}]",[],en,recent,92690016,92690016,Paulina Carmona,pauli_cm,"California, USA","#Latina scientist🇨🇱🇦🇺🇺🇸@UCDavis | autism, stroke, #gene regulation | @Ekpapalek representative North/Central America | member @GlobalYAcademy| @SDSNYouth",,[],False,261,669,4,Thu Nov 26 05:16:04 +0000 2009,641,,,True,False,422,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1153505407945494528/lNH1qW-8_normal.jpg,https://pbs.twimg.com/profile_images/1153505407945494528/lNH1qW-8_normal.jpg,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/92690016/1563851961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,Fri Jan 24 16:11:55 +0000 2020,1220741025381044224,1220741025381044224,"RT @SatoMoughalian: Heading to sunny CA to speak about Feast of Ashes. Hope to meet some of you:
Tues. Jan 28 7:30pm @Fresno_State (Alice P…",False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,5,0,False,False,en,[],[],"[{'screen_name': 'SatoMoughalian', 'name': 'Sato Moughalian', 'id': 29263917, 'id_str': '29263917', 'indices': [3, 18]}, {'screen_name': 'Fresno_State', 'name': 'Fresno State', 'id': 67497155, 'id_str': '67497155', 'indices': [117, 130]}]",[],en,recent,733595556,733595556,Mihran Toumajan,mihrjan,"Los Angeles, California","Hubby & Dad. @aramac_dc @aramac_ca Western Region Director. @WayneState alum. Die-hard #RedSox, #Celtics, #RedWings fan. R/Ts ≠ endorsement​s.",https://t.co/8YQhJESCEP,[],False,2176,5002,67,Thu Aug 02 21:41:18 +0000 2012,28792,,,True,False,18066,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1132707727463993344/qg2eQHOb_normal.jpg,https://pbs.twimg.com/profile_images/1132707727463993344/qg2eQHOb_normal.jpg,3B94D9,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/8YQhJESCEP', 'expanded_url': 'http://www.aaainc.org', 'display_url': 'aaainc.org', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/733595556/1557848687,,,,,,,,,,,Fri Jan 24 15:12:01 +0000 2020,1.2207259505744486e+18,1220725950574448648,"Heading to sunny CA to speak about Feast of Ashes. Hope to meet some of you:
Tues. Jan 28 7:30pm @Fresno_State (Alice Peters Auditorium)
Wed. Jan 29 12:30pm @ArmenianStudies USC (VKC 351)
Wed. Jan 29 7pm @UCBerkeley
Thurs. Jan 30 7pm  @ucdavis (International House Davis)",False,"[0, 271]",[],[],"[{'screen_name': 'Fresno_State', 'name': 'Fresno State', 'id': 67497155, 'id_str': '67497155', 'indices': [97, 110]}, {'screen_name': 'ArmenianStudies', 'name': 'USC Armenian Studies', 'id': 2977869463, 'id_str': '2977869463', 'indices': [157, 173]}, {'screen_name': 'UCBerkeley', 'name': 'UC Berkeley', 'id': 176932593, 'id_str': '176932593', 'indices': [204, 215]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [235, 243]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,29263917.0,29263917,Sato Moughalian,SatoMoughalian,"New York, NY","NY flutist, artistic director, immigrant, naturalized American, biographer of David Ohannessian @stanfordpress chronicler of Jerusalem Armenian ceramics",https://t.co/QPbVP16Ym7,[],False,1039.0,1656.0,30.0,Mon Apr 06 18:45:24 +0000 2009,23087.0,,,True,False,3721.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1058896517761765377/U1lOuMej_normal.jpg,https://pbs.twimg.com/profile_images/1058896517761765377/U1lOuMej_normal.jpg,https://pbs.twimg.com/profile_banners/29263917/1537114450,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,5.0,14.0,False,False,en,"[{'url': 'https://t.co/QPbVP16Ym7', 'expanded_url': 'http://a.co/d/5sJrGkp', 'display_url': 'a.co/d/5sJrGkp', 'indices': [0, 23]}]",,,,,,,,,,
119,Fri Jan 24 15:31:14 +0000 2020,1220730786799738880,1220730786799738880,"RT @SatoMoughalian: Heading to sunny CA to speak about Feast of Ashes. Hope to meet some of you:
Tues. Jan 28 7:30pm @Fresno_State (Alice P…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,5,0,False,False,en,[],[],"[{'screen_name': 'SatoMoughalian', 'name': 'Sato Moughalian', 'id': 29263917, 'id_str': '29263917', 'indices': [3, 18]}, {'screen_name': 'Fresno_State', 'name': 'Fresno State', 'id': 67497155, 'id_str': '67497155', 'indices': [117, 130]}]",[],en,recent,866835352262017024,866835352262017024,Heghnar Watenpaugh,HeghnarW,"California, USA","Writer, Art Historian, Professor at the University of California Davis @ucdavis. Culture, human rights, heritage, genocide",https://t.co/JcFL4aCIDX,[],False,768,2377,11,Tue May 23 01:57:07 +0000 2017,6302,,,True,False,841,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/866840039011078144/Q92C1v28_normal.jpg,https://pbs.twimg.com/profile_images/866840039011078144/Q92C1v28_normal.jpg,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/JcFL4aCIDX', 'expanded_url': 'https://sup.org/books/title/?id=23162', 'display_url': 'sup.org/books/title/?i…', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/866835352262017024/1529868640,,,,,,,,,,,Fri Jan 24 15:12:01 +0000 2020,1.2207259505744486e+18,1220725950574448648,"Heading to sunny CA to speak about Feast of Ashes. Hope to meet some of you:
Tues. Jan 28 7:30pm @Fresno_State (Alice Peters Auditorium)
Wed. Jan 29 12:30pm @ArmenianStudies USC (VKC 351)
Wed. Jan 29 7pm @UCBerkeley
Thurs. Jan 30 7pm  @ucdavis (International House Davis)",False,"[0, 271]",[],[],"[{'screen_name': 'Fresno_State', 'name': 'Fresno State', 'id': 67497155, 'id_str': '67497155', 'indices': [97, 110]}, {'screen_name': 'ArmenianStudies', 'name': 'USC Armenian Studies', 'id': 2977869463, 'id_str': '2977869463', 'indices': [157, 173]}, {'screen_name': 'UCBerkeley', 'name': 'UC Berkeley', 'id': 176932593, 'id_str': '176932593', 'indices': [204, 215]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [235, 243]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,29263917.0,29263917,Sato Moughalian,SatoMoughalian,"New York, NY","NY flutist, artistic director, immigrant, naturalized American, biographer of David Ohannessian @stanfordpress chronicler of Jerusalem Armenian ceramics",https://t.co/QPbVP16Ym7,[],False,1039.0,1656.0,30.0,Mon Apr 06 18:45:24 +0000 2009,23087.0,,,True,False,3721.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1058896517761765377/U1lOuMej_normal.jpg,https://pbs.twimg.com/profile_images/1058896517761765377/U1lOuMej_normal.jpg,https://pbs.twimg.com/profile_banners/29263917/1537114450,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,5.0,14.0,False,False,en,"[{'url': 'https://t.co/QPbVP16Ym7', 'expanded_url': 'http://a.co/d/5sJrGkp', 'display_url': 'a.co/d/5sJrGkp', 'indices': [0, 23]}]",,,,,,,,,,
121,Fri Jan 24 15:01:24 +0000 2020,1220723278236606465,1220723278236606465,@TheJohnLiu @MeganKNguyen @WFCB_UCDavis @CalTrout @ucdavis Im bummed I could make it! Looks like a great talk!,False,"[59, 110]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2205024933412045e+18,1220502493341204480,1.0955806288069059e+18,1095580628806905856,TheJohnLiu,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'TheJohnLiu', 'name': 'John Liu🐟', 'id': 1095580628806905856, 'id_str': '1095580628806905856', 'indices': [0, 11]}, {'screen_name': 'MeganKNguyen', 'name': 'Megan Nguyen (The Meganphone 📢)', 'id': 741991815038009345, 'id_str': '741991815038009345', 'indices': [12, 25]}, {'screen_name': 'WFCB_UCDavis', 'name': 'WFCB_UCDavis', 'id': 1049449200855920645, 'id_str': '1049449200855920645', 'indices': [26, 39]}, {'screen_name': 'CalTrout', 'name': 'California Trout', 'id': 173932367, 'id_str': '173932367', 'indices': [40, 49]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [50, 58]}]",[],en,recent,1039611835270320128,1039611835270320128,Emily Jacinto,PSalmonEm1,"Davis, CA","Ecology Masters student at UC Davis, currently working on the Putah Creek Chinook Salmon! #teamfish #firstgen #ecosystems #conservation",,[],False,237,421,3,Tue Sep 11 20:29:11 +0000 2018,1402,,,False,False,185,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1039616059639132160/i7ucLacX_normal.jpg,https://pbs.twimg.com/profile_images/1039616059639132160/i7ucLacX_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/1039611835270320128/1536854242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,Fri Jan 24 08:30:32 +0000 2020,1220624916627759104,1220624916627759104,"@BenardMF @ucdavis I spent 5 years catching A. texanum (and other spp) next door in Indiana.  Like your graphs suggests, I think it is very weather dependent.  ❤️❤️ getting those drift fences in by the end of January!",False,"[19, 217]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2205214549634499e+18,1220521454963449856,613714658.0,613714658,BenardMF,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'BenardMF', 'name': 'Mike Benard', 'id': 613714658, 'id_str': '613714658', 'indices': [0, 9]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [10, 18]}]",[],en,recent,910883679706259457,910883679706259457,Ed Harris,EdHarris9000,"Midlands Countryside, England","Data aficionado, coffee geek. Statistics, data science, #rstats, ecology, conservation, genetics. ISO-8601 me ASAP. I break bricks with my heart (it's art).",,[],False,330,1512,2,Thu Sep 21 15:09:27 +0000 2017,1413,,,False,False,417,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1062311234282905600/YXC_BrzA_normal.jpg,https://pbs.twimg.com/profile_images/1062311234282905600/YXC_BrzA_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/910883679706259457/1576321620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,Fri Jan 24 04:11:49 +0000 2020,1220559806336909312,1220559806336909312,"@PSaffarinia @SESYNCDirector @ucdavis Say ""hi"" to MP for me!",False,"[38, 60]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2205151825284588e+18,1220515182528458752,9.97254188525482e+17,997254188525481984,PSaffarinia,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'PSaffarinia', 'name': 'Parsa Saffarinia', 'id': 997254188525481984, 'id_str': '997254188525481984', 'indices': [0, 12]}, {'screen_name': 'SESYNCDirector', 'name': 'Margaret Palmer', 'id': 712485582, 'id_str': '712485582', 'indices': [13, 28]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [29, 37]}]",[],en,recent,990375421114925057,990375421114925057,Bill Walton,socalmozzies,,"Aquatic entomology, mosquito & wetlands ecology, cat herder on too many levels, student of microbial ecology (pilsners, porters & exotics) & Vitis varietals",,[],False,155,78,1,Sat Apr 28 23:41:15 +0000 2018,184,,,False,False,114,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/991394635896406016/jg-7wFAF_normal.jpg,https://pbs.twimg.com/profile_images/991394635896406016/jg-7wFAF_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/990375421114925057/1536811520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Fri Jan 24 04:08:03 +0000 2020,1220558858575237121,1220558858575237121,"RT @plgepts: For future purchases by @UCDavis Fleet Services, I would like them to only purchase vehicles from companies that support Calif…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'plgepts', 'name': 'Paul Gepts 🇧🇪 🇪🇺 🇨🇴 🇺🇸 🇲🇽 🇧🇷 🇩🇪 🇺🇳', 'id': 15870498, 'id_str': '15870498', 'indices': [3, 11]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [37, 45]}]",[],en,recent,4733952901,4733952901,Laura Perilla-Henao,HenaoPerilla,"California, USA","👩🏽‍🔬👩🏽‍💻 👩🏽‍🌾 ☘️🌱 |cPhD UC Davis| Plant-microbe interactions, #symbiosis, #breeding, #AgBiotech|🌍حب 🌎 #cienciacriolla Fulbrighter",https://t.co/z0uH8yXUAm,[],False,341,972,6,Sat Jan 09 15:25:54 +0000 2016,1140,,,True,False,419,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1159244441254690816/7xZr7nDJ_normal.jpg,https://pbs.twimg.com/profile_images/1159244441254690816/7xZr7nDJ_normal.jpg,FAB81E,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/z0uH8yXUAm', 'expanded_url': 'http://chickpealab.ucdavis.edu', 'display_url': 'chickpealab.ucdavis.edu', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/4733952901/1541163477,,,,,,,,,,,Thu Jan 23 20:27:10 +0000 2020,1.2204428736881418e+18,1220442873688141824,"For future purchases by @UCDavis Fleet Services, I would like them to only purchase vehicles from companies that support California's more stringent car emission regulations. These are Volkswagen, BMW, Ford, and Honda.",False,"[0, 218]",[],[],"[{'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [24, 32]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,15870498.0,15870498,Paul Gepts 🇧🇪 🇪🇺 🇨🇴 🇺🇸 🇲🇽 🇧🇷 🇩🇪 🇺🇳,plgepts,"Davis, CA, USA","From Antwerp, Belgium; living in Davis, CA, USA. Multilingual: FR, NL, ES, EN fluently. Interested in (agri)culture & science. Opinions mine only.  🤓😎",https://t.co/YR9ohodD3b,[],False,758.0,971.0,28.0,Sat Aug 16 03:14:22 +0000 2008,3771.0,,,True,False,9057.0,,False,False,True,000000,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/465276175556681728/pHzX_yyU_normal.jpeg,https://pbs.twimg.com/profile_images/465276175556681728/pHzX_yyU_normal.jpeg,https://pbs.twimg.com/profile_banners/15870498/1399765668,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,False,1.0,3.0,False,False,en,"[{'url': 'https://t.co/YR9ohodD3b', 'expanded_url': 'http://www.plantsciences.ucdavis.edu/gepts/geptslab.htm', 'display_url': 'plantsciences.ucdavis.edu/gepts/geptslab…', 'indices': [0, 23]}]",,,,,,,,,,
133,Fri Jan 24 00:54:29 +0000 2020,1220510147291860993,1220510147291860993,"@ScienceMunster @KateLaskowski @ucdavis Just saw this now - omg you're amazing! 
...as I'm struggling to find a proper cartoon of kelp (Eklonia r.) for my model figure in MS",False,"[40, 173]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.1773460210697134e+18,1177346021069713408,1.160989114474197e+18,1160989114474196995,ScienceMunster,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'ScienceMunster', 'name': 'Amelia Munson', 'id': 1160989114474196995, 'id_str': '1160989114474196995', 'indices': [0, 15]}, {'screen_name': 'KateLaskowski', 'name': 'Kate Laskowski', 'id': 1104327679, 'id_str': '1104327679', 'indices': [16, 30]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [31, 39]}]",[],en,recent,3260707340,3260707340,Vadim Karatayev,VKaratayev,"Guelph, Ontario","Love to study+teach theoretical/community/aquatic/social ecology, applied math, and their intersection @ucdavis @uofg",https://t.co/39XF5CU5Zv,[],False,84,105,7,Tue Jun 30 03:53:21 +0000 2015,990,,,False,False,532,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1220099053406576651/1ZySWgjz_normal.jpg,https://pbs.twimg.com/profile_images/1220099053406576651/1ZySWgjz_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/39XF5CU5Zv', 'expanded_url': 'http://aqeco-vadim.weebly.com/', 'display_url': 'aqeco-vadim.weebly.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,Fri Jan 24 00:46:53 +0000 2020,1220508234559045633,1220508234559045633,@TheJohnLiu @MeganKNguyen @WFCB_UCDavis @CalTrout @ucdavis Check out that golden trout! 😱,False,"[59, 89]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2205024933412045e+18,1220502493341204480,1.0955806288069059e+18,1095580628806905856,TheJohnLiu,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'TheJohnLiu', 'name': 'John Liu🐟', 'id': 1095580628806905856, 'id_str': '1095580628806905856', 'indices': [0, 11]}, {'screen_name': 'MeganKNguyen', 'name': 'Megan Nguyen (The Meganphone 📢)', 'id': 741991815038009345, 'id_str': '741991815038009345', 'indices': [12, 25]}, {'screen_name': 'WFCB_UCDavis', 'name': 'WFCB_UCDavis', 'id': 1049449200855920645, 'id_str': '1049449200855920645', 'indices': [26, 39]}, {'screen_name': 'CalTrout', 'name': 'California Trout', 'id': 173932367, 'id_str': '173932367', 'indices': [40, 49]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [50, 58]}]",[],en,recent,1898418108,1898418108,Christine,caparisek,,"PhD student @ UC Davis, #sierrafishes; CSU Stanislaus MS, #LakesBasinCA. #freshwater #ecoevo #foodweb. has an unnatural fondness for intolerably spicy things",,[],False,1131,1404,14,Mon Sep 23 21:24:20 +0000 2013,29496,,,True,False,7161,,False,False,False,000000,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,False,http://pbs.twimg.com/profile_images/1000503675423375361/Yhq5yOGK_normal.jpg,https://pbs.twimg.com/profile_images/1000503675423375361/Yhq5yOGK_normal.jpg,19CF86,000000,000000,000000,False,False,False,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/1898418108/1496592124,1994142e26ba7127,https://api.twitter.com/1.1/geo/id/1994142e26ba7127.json,city,Davis,"Davis, CA",US,United States,[],Polygon,"[[[-121.803252, 38.526843], [-121.675074, 38.526843], [-121.675074, 38.590264], [-121.803252, 38.590264]]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
